tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.005475,0.001311,0.001311,0.001934,0.040657,-426023.079517,0.005470,0.001168,0.001168,0.001582,0.040020,-426022.949500,0.000529,0.000227,0.000227,0.001471,0.006083,72.030433,0.003547,0.001085,0.001085,0.000000,0.021026,-426354.373000,0.006864,0.001971,0.001971,0.015268,0.071437,-425717.546000,0.003547,0.001085,0.001085,0.000173,0.030500,-426165.247000,0.006402,0.001768,0.001768,0.005714,0.054196,-425883.358000,0.004641,0.001085,0.001085,0.000001,0.029615,-426163.634000,0.006496,0.001768,0.001768,0.004787,0.052904,-425882.124000,32.284995,25.994398,25.994398,184.227131,82.069103,1082.283214,0.000323,0.000260,0.000260,0.001842,0.000821,0.010823,SLiM-testing-redo,p1_p2,adaptiveint,20000,5percent,13
0.002929,0.000719,0.000719,0.021013,0.107281,-413153.655195,0.002924,0.000692,0.000692,0.020074,0.106213,-413153.300000,0.000177,0.000096,0.000096,0.006349,0.010954,70.881172,0.002646,0.000565,0.000565,0.003496,0.077114,-413449.765000,0.003531,0.001042,0.001042,0.052527,0.158494,-412835.249000,0.002646,0.000615,0.000615,0.011190,0.088467,-413293.221000,0.003283,0.000970,0.000970,0.036926,0.132441,-413015.874000,0.002646,0.000619,0.000619,0.010070,0.087047,-413291.686000,0.003283,0.000970,0.000970,0.034864,0.130342,-413014.413000,29.581238,30.193820,30.193820,57.420209,84.641512,7238.290460,0.000296,0.000302,0.000302,0.000574,0.000846,0.072383,SLiM-testing-redo,p1_p2,linkedancestor,5000,10percent,11
0.003067,0.000742,0.000742,0.081517,0.034586,-412023.529313,0.003069,0.000712,0.000712,0.080785,0.033598,-412023.042500,0.000175,0.000108,0.000108,0.010138,0.007662,71.441373,0.002594,0.000543,0.000543,0.050711,0.013524,-412338.855000,0.003515,0.001066,0.001066,0.126926,0.070543,-411683.880000,0.002769,0.000602,0.000602,0.063581,0.022221,-412165.616000,0.003470,0.001066,0.001066,0.103441,0.052578,-411884.723000,0.002769,0.000600,0.000600,0.062867,0.021160,-412161.144000,0.003470,0.000989,0.000989,0.102674,0.050861,-411880.412000,31.915000,29.319106,29.319106,69.048412,62.884355,2506.323918,0.000319,0.000293,0.000293,0.000690,0.000629,0.025063,SLiM-testing-redo,p2_p1,linkedancestor,5000,10percent,6
0.003288,0.000977,0.000977,0.106356,0.028671,-414754.806830,0.003290,0.000973,0.000973,0.105655,0.028283,-414754.209500,0.000116,0.000038,0.000038,0.011152,0.006704,70.796104,0.003024,0.000910,0.000910,0.071454,0.007854,-415070.934000,0.003633,0.001106,0.001106,0.159169,0.056087,-414430.128000,0.003101,0.000910,0.000910,0.086305,0.016571,-414894.460000,0.003567,0.001032,0.001032,0.129182,0.042563,-414617.398000,0.003101,0.000910,0.000910,0.085666,0.016030,-414895.647000,0.003504,0.001032,0.001032,0.128291,0.041913,-414618.699000,44.971342,27.729304,27.729304,131.517593,221.988019,8559.637241,0.000450,0.000277,0.000277,0.001315,0.002220,0.085596,SLiM-testing-redo,p2_p1,linkedancestor,5000,15percent,18
0.001837,0.000443,0.000443,0.300000,0.114727,-404283.030761,0.001772,0.000442,0.000442,0.299560,0.114279,-404282.652500,0.000099,0.000026,0.000026,0.023665,0.019619,69.556798,0.001658,0.000374,0.000374,0.220640,0.051833,-404606.705000,0.002030,0.000548,0.000548,0.369721,0.181418,-404009.537000,0.001658,0.000394,0.000394,0.255216,0.076743,-404419.739000,0.002030,0.000496,0.000496,0.347165,0.153531,-404147.645000,0.001748,0.000390,0.000390,0.255314,0.078096,-404418.072000,0.002030,0.000490,0.000490,0.347226,0.154669,-404146.082000,27.349889,64.251739,64.251739,61.177663,54.592927,4450.817514,0.000273,0.000643,0.000643,0.000612,0.000546,0.044508,SLiM-testing-redo,p2_p1,linkedp1,1250,15percent,18
0.006148,0.001379,0.001379,0.046482,0.002089,-431948.405889,0.006113,0.001338,0.001338,0.046027,0.001835,-431948.017000,0.000404,0.000193,0.000193,0.006115,0.001373,72.709110,0.004902,0.001088,0.001088,0.026010,0.000000,-432280.150000,0.007320,0.001870,0.001870,0.076772,0.012273,-431629.909000,0.005373,0.001177,0.001177,0.035794,0.000210,-432091.038000,0.006939,0.001870,0.001870,0.059930,0.005406,-431806.935000,0.005373,0.001088,0.001088,0.035050,0.000000,-432089.829000,0.006908,0.001751,0.001751,0.058933,0.004679,-431805.896000,41.681531,26.180761,26.180761,88.719998,846.707472,7651.550746,0.000417,0.000262,0.000262,0.000887,0.008467,0.076516,SLiM-testing-redo,p2_p1,linkedancestor,20000,10percent,11
0.003424,0.001412,0.001412,0.003554,0.001676,-411886.517130,0.003442,0.001443,0.001443,0.003026,0.001208,-411886.238000,0.000144,0.000044,0.000044,0.002615,0.001581,67.757330,0.003170,0.001351,0.001351,0.000000,0.000000,-412181.815000,0.003873,0.001443,0.001443,0.022529,0.015165,-411591.495000,0.003170,0.001351,0.001351,0.000174,0.000048,-412020.797000,0.003788,0.001443,0.001443,0.009979,0.005788,-411754.917000,0.003170,0.001351,0.001351,0.000000,0.000000,-412021.158000,0.003663,0.001443,0.001443,0.008603,0.004847,-411755.688000,47.288233,25.946023,25.946023,1194.406906,4337.550215,2215.480291,0.000473,0.000259,0.000259,0.011944,0.043376,0.022155,SLiM-testing-redo,nomig,linkedancestor,5000,10percent,15
0.001645,0.000463,0.000463,0.167757,0.290741,-401859.268236,0.001670,0.000467,0.000467,0.167213,0.289894,-401859.214500,0.000151,0.000037,0.000037,0.028385,0.041859,67.897195,0.001344,0.000349,0.000349,0.088494,0.175996,-402152.112000,0.001947,0.000581,0.000581,0.273033,0.431698,-401575.498000,0.001344,0.000388,0.000388,0.114672,0.216950,-401992.668000,0.001803,0.000527,0.000527,0.230018,0.371935,-401727.042000,0.001474,0.000392,0.000392,0.110808,0.216809,-401991.529000,0.001803,0.000529,0.000529,0.223436,0.371717,-401726.204000,26.055271,36.316299,36.316299,50.639894,34.315700,3476.247314,0.000261,0.000363,0.000363,0.000506,0.000343,0.034762,SLiM-testing-redo,p1_p2,linkedp1,1250,5percent,7
0.009915,0.002177,0.002177,0.005623,0.051007,-477702.757323,0.009912,0.002171,0.002171,0.005381,0.050771,-477702.409500,0.000434,0.000033,0.000033,0.002236,0.005509,81.284056,0.008776,0.002171,0.002171,0.000112,0.030948,-478140.069000,0.011367,0.002343,0.002343,0.019600,0.074125,-477349.938000,0.009036,0.002171,0.002171,0.001989,0.040831,-477862.348000,0.010722,0.002343,0.002343,0.010618,0.062442,-477544.370000,0.009036,0.002171,0.002171,0.001569,0.040488,-477863.533000,0.010722,0.002171,0.002171,0.009935,0.062023,-477545.675000,70.878033,33.873646,33.873646,98.299539,718.806532,1323.974476,0.000709,0.000339,0.000339,0.000983,0.007188,0.013240,SLiM-testing-redo,p1_p2,neutral,20000,NA,11
0.003721,0.001605,0.001605,0.004115,0.001819,-413142.373330,0.003735,0.001533,0.001533,0.003604,0.001300,-413142.199500,0.000179,0.000092,0.000092,0.002811,0.001744,68.544555,0.003196,0.001533,0.001533,0.000000,0.000000,-413442.135000,0.004242,0.001776,0.001776,0.020556,0.016067,-412855.448000,0.003455,0.001533,0.001533,0.000294,0.000045,-413276.848000,0.004117,0.001776,0.001776,0.010913,0.006475,-413008.579000,0.003446,0.001533,0.001533,0.000000,0.000000,-413277.625000,0.004092,0.001776,0.001776,0.009525,0.005318,-413009.569000,47.612903,26.001379,26.001379,1899.568857,2350.223265,1109.545610,0.000476,0.000260,0.000260,0.018996,0.023502,0.011095,SLiM-testing-redo,nomig,linkedp1,5000,10percent,13
0.003218,0.000906,0.000906,0.082745,0.028375,-413884.206565,0.003162,0.000917,0.000917,0.082003,0.027917,-413883.759500,0.000185,0.000109,0.000109,0.011007,0.006346,71.228749,0.002878,0.000706,0.000706,0.050097,0.009092,-414216.248000,0.003753,0.001346,0.001346,0.131935,0.058360,-413598.361000,0.002901,0.000756,0.000756,0.063513,0.017187,-414024.457000,0.003589,0.001115,0.001115,0.105362,0.042076,-413745.327000,0.002901,0.000761,0.000761,0.062739,0.016595,-414022.097000,0.003589,0.001115,0.001115,0.104381,0.041167,-413743.184000,35.781239,27.583190,27.583190,62.107875,114.857105,7808.568919,0.000358,0.000276,0.000276,0.000621,0.001149,0.078086,SLiM-testing-redo,p2_p1,linkedp1,5000,10percent,17
0.003617,0.001582,0.001582,0.003703,0.005077,-413528.344119,0.003638,0.001535,0.001535,0.003045,0.004542,-413528.278500,0.000185,0.000156,0.000156,0.002883,0.003258,70.372865,0.003242,0.001357,0.001357,0.000000,0.000000,-413819.591000,0.004129,0.001922,0.001922,0.023344,0.023769,-413224.045000,0.003328,0.001357,0.001357,0.000177,0.000440,-413666.871000,0.003976,0.001922,0.001922,0.011026,0.012751,-413391.310000,0.003358,0.001357,0.001357,0.000000,0.000001,-413667.231000,0.003976,0.001922,0.001922,0.009367,0.011233,-413391.785000,35.430516,26.008791,26.008791,1452.420122,433.024373,525.878575,0.000354,0.000260,0.000260,0.014524,0.004330,0.005259,SLiM-testing-redo,nomig,linkedp1,5000,10percent,10
0.005721,0.001454,0.001454,0.002870,0.052683,-428666.765084,0.005698,0.001390,0.001390,0.002543,0.052461,-428666.519500,0.000308,0.000139,0.000139,0.001866,0.006212,73.723819,0.004996,0.001310,0.001310,0.000000,0.031794,-428978.954000,0.006671,0.001815,0.001815,0.013802,0.078092,-428339.105000,0.005194,0.001310,0.001310,0.000260,0.041280,-428811.171000,0.006325,0.001815,0.001815,0.007351,0.065716,-428522.726000,0.005190,0.001310,0.001310,0.000001,0.040893,-428810.681000,0.006315,0.001692,0.001692,0.006410,0.065222,-428522.358000,50.871410,26.139385,26.139385,682.728538,178.403055,6290.908723,0.000509,0.000261,0.000261,0.006827,0.001784,0.062909,SLiM-testing-redo,p1_p2,adaptiveint,20000,10percent,15
0.002930,0.000768,0.000768,0.035461,0.092120,-412560.525052,0.002826,0.000741,0.000741,0.034476,0.091544,-412560.372000,0.000169,0.000099,0.000099,0.008533,0.010794,70.575500,0.002739,0.000591,0.000591,0.011711,0.059099,-412848.518000,0.003411,0.001080,0.001080,0.075327,0.139611,-412274.001000,0.002739,0.000650,0.000650,0.021814,0.072795,-412699.056000,0.003411,0.001007,0.001007,0.055683,0.114114,-412423.559000,0.002739,0.000659,0.000659,0.020418,0.072760,-412701.414000,0.003188,0.001007,0.001007,0.053271,0.114070,-412426.298000,28.650934,29.086258,29.086258,60.798716,69.167270,9660.204879,0.000287,0.000291,0.000291,0.000608,0.000692,0.096602,SLiM-testing-redo,p1_p2,adaptiveint,5000,5percent,17
0.009931,0.001502,0.001502,0.000597,0.000597,-430178.864515,0.009942,0.001502,0.001502,0.000414,0.000412,-430178.609000,0.000397,0.000000,0.000000,0.000595,0.000594,68.319708,0.008690,0.001502,0.001502,0.000000,0.000000,-430481.433000,0.011333,0.001502,0.001502,0.007036,0.005781,-429867.545000,0.009152,0.001502,0.001502,0.000016,0.000016,-430312.928000,0.010718,0.001502,0.001502,0.002206,0.002198,-430046.175000,0.009169,0.001502,0.001502,0.000000,0.000000,-430314.689000,0.010726,0.001502,0.001502,0.001786,0.001787,-430048.185000,291.136888,1.000000,1.000000,31035.449667,30312.340521,10844.305125,0.002911,0.000010,0.000010,0.310354,0.303123,0.108443,SLiM-testing-redo,nomig,linkedancestor,20000,5percent,17
0.002743,0.000760,0.000760,0.042948,0.085678,-409872.163880,0.002646,0.000745,0.000745,0.042543,0.084948,-409871.658500,0.000162,0.000080,0.000080,0.008343,0.010536,71.036384,0.002421,0.000627,0.000627,0.014729,0.048106,-410195.012000,0.003295,0.001050,0.001050,0.080581,0.128184,-409579.813000,0.002421,0.000659,0.000659,0.027904,0.066792,-410012.635000,0.003058,0.001050,0.001050,0.060434,0.107673,-409733.829000,0.002628,0.000647,0.000647,0.027485,0.066025,-410012.525000,0.003058,0.000974,0.000974,0.059911,0.106763,-409733.796000,29.787642,33.546714,33.546714,97.305784,97.003578,6695.372891,0.000298,0.000335,0.000335,0.000973,0.000970,0.066954,SLiM-testing-redo,p1_p2,adaptiveint,5000,5percent,7
0.001819,0.000472,0.000472,0.065986,0.440511,-403585.959017,0.001804,0.000472,0.000472,0.065168,0.441960,-403585.783000,0.000077,0.000024,0.000024,0.018135,0.037083,68.873964,0.001629,0.000378,0.000378,0.016888,0.328001,-403858.913000,0.002038,0.000549,0.000549,0.131031,0.551473,-403272.995000,0.001629,0.000425,0.000425,0.033902,0.363634,-403721.577000,0.001946,0.000519,0.000519,0.102906,0.510390,-403451.909000,0.001747,0.000426,0.000426,0.033143,0.363634,-403718.771000,0.001946,0.000520,0.000520,0.101948,0.510390,-403449.297000,31.134115,84.339316,84.339316,68.275700,38.534173,5073.958220,0.000311,0.000843,0.000843,0.000683,0.000385,0.050740,SLiM-testing-redo,p1_p2,linkedp1,1250,15percent,6
0.006948,0.002969,0.002969,0.001851,0.003418,-451930.591950,0.006970,0.002951,0.002951,0.001387,0.003018,-451930.275500,0.000362,0.000240,0.000240,0.001678,0.002222,77.096026,0.006157,0.002749,0.002749,0.000000,0.000000,-452265.392000,0.008215,0.003585,0.003585,0.014451,0.018959,-451622.531000,0.006327,0.002749,0.002749,0.000054,0.000333,-452082.792000,0.007669,0.003585,0.003585,0.006164,0.008749,-451780.535000,0.006311,0.002749,0.002749,0.000000,0.000000,-452082.985000,0.007582,0.003260,0.003260,0.005152,0.007669,-451780.959000,42.873020,26.282435,26.282435,2946.006169,1277.707309,14479.925933,0.000429,0.000263,0.000263,0.029460,0.012777,0.144799,SLiM-testing-redo,nomig,neutral,5000,NA,11
0.002769,0.000728,0.000728,0.081765,0.016685,-407551.813698,0.002796,0.000714,0.000714,0.080712,0.016092,-407551.097000,0.000151,0.000080,0.000080,0.010301,0.005275,68.970498,0.002544,0.000552,0.000552,0.051993,0.002681,-407835.948000,0.003133,0.000965,0.000965,0.131515,0.047509,-407267.672000,0.002544,0.000627,0.000627,0.064107,0.008110,-407688.604000,0.003091,0.000965,0.000965,0.105910,0.028794,-407417.491000,0.002544,0.000637,0.000637,0.062259,0.007213,-407686.712000,0.003031,0.000965,0.000965,0.103202,0.027218,-407416.049000,31.807562,33.084939,33.084939,70.994945,157.866747,4808.589384,0.000318,0.000331,0.000331,0.000710,0.001579,0.048086,SLiM-testing-redo,p2_p1,bgs,5000,NA,1
0.009604,0.002448,0.002448,0.061163,0.002843,-479533.427083,0.009606,0.002343,0.002343,0.060896,0.002360,-479533.315000,0.000479,0.000145,0.000145,0.006465,0.002062,80.555171,0.008058,0.002343,0.002343,0.036206,0.000008,-479887.320000,0.011291,0.002777,0.002777,0.088697,0.015020,-479174.135000,0.008633,0.002343,0.002343,0.049310,0.000267,-479692.439000,0.010594,0.002777,0.002777,0.074648,0.007799,-479376.010000,0.008675,0.002343,0.002343,0.048742,0.000049,-479695.896000,0.010594,0.002777,0.002777,0.073929,0.006852,-479379.991000,42.321898,26.089621,26.089621,413.484072,50.586200,8475.670634,0.000423,0.000261,0.000261,0.004135,0.000506,0.084757,SLiM-testing-redo,p2_p1,neutral,20000,NA,13
0.002945,0.000668,0.000668,0.018633,0.089653,-411070.679349,0.002892,0.000653,0.000653,0.018059,0.088950,-411070.343500,0.000135,0.000080,0.000080,0.005075,0.009655,70.626271,0.002698,0.000506,0.000506,0.004645,0.060167,-411408.870000,0.003702,0.001070,0.001070,0.056996,0.133171,-410786.321000,0.002732,0.000578,0.000578,0.010459,0.072559,-411210.972000,0.003441,0.000995,0.000995,0.030412,0.111298,-410933.664000,0.002732,0.000512,0.000512,0.009649,0.071566,-411209.350000,0.003221,0.000807,0.000807,0.028887,0.109921,-410932.385000,32.466334,35.903601,35.903601,100.283363,91.676852,5769.490797,0.000325,0.000359,0.000359,0.001003,0.000917,0.057695,SLiM-testing-redo,p1_p2,linkedancestor,5000,5percent,13
0.009542,0.001912,0.001912,0.017146,0.016315,-430604.814933,0.009552,0.001969,0.001969,0.016772,0.015845,-430604.522000,0.000510,0.000059,0.000059,0.004807,0.004857,68.685938,0.007981,0.001851,0.001851,0.004338,0.003294,-430915.131000,0.011242,0.001969,0.001969,0.041341,0.039469,-430318.332000,0.008533,0.001851,0.001851,0.008916,0.008239,-430740.810000,0.010492,0.001969,0.001969,0.027402,0.027060,-430471.122000,0.008640,0.001851,0.001851,0.008212,0.007620,-430739.382000,0.010552,0.001969,0.001969,0.026392,0.026053,-430469.948000,55.299934,25.524664,25.524664,69.671647,63.693752,5664.452054,0.000553,0.000255,0.000255,0.000697,0.000637,0.056645,SLiM-testing-redo,nomig,linkedancestor,20000,5percent,20
0.002851,0.000698,0.000698,0.024753,0.088433,-408597.111809,0.002828,0.000682,0.000682,0.024108,0.087611,-408596.497000,0.000153,0.000082,0.000082,0.006153,0.010533,70.052636,0.002575,0.000548,0.000548,0.006642,0.055499,-408877.111000,0.003471,0.001007,0.001007,0.055604,0.139739,-408291.345000,0.002575,0.000597,0.000597,0.014514,0.070807,-408735.195000,0.003242,0.001007,0.001007,0.038999,0.112974,-408460.166000,0.002575,0.000582,0.000582,0.013692,0.068884,-408733.829000,0.003068,0.000941,0.000941,0.037609,0.110129,-408459.089000,33.393717,33.511960,33.511960,124.709701,77.585960,6872.779660,0.000334,0.000335,0.000335,0.001247,0.000776,0.068728,SLiM-testing-redo,p1_p2,adaptiveint,5000,5percent,8
0.002942,0.000738,0.000738,0.140019,0.266145,-434761.626179,0.002808,0.000668,0.000668,0.133348,0.263288,-434756.279500,0.000168,0.000140,0.000140,0.030990,0.030061,102.651664,0.002808,0.000538,0.000538,0.076577,0.189963,-435179.045000,0.003414,0.001044,0.001044,0.278261,0.358301,-434359.218000,0.002808,0.000592,0.000592,0.096459,0.216150,-434971.707000,0.003198,0.000981,0.000981,0.217899,0.326723,-434574.294000,0.002808,0.000593,0.000593,0.091747,0.214781,-434964.709000,0.003198,0.000981,0.000981,0.209959,0.324664,-434567.706000,25.890441,26.582695,26.582695,35.149364,36.977894,67.593197,0.000259,0.000266,0.000266,0.000351,0.000370,0.000676,SLiM-testing-redo,p1_p2,neutral,1250,NA,7
0.001755,0.000472,0.000472,0.232520,0.188170,-403109.575083,0.001832,0.000483,0.000483,0.230144,0.181986,-403109.357500,0.000215,0.000056,0.000056,0.032666,0.059565,68.585944,0.001473,0.000340,0.000340,0.144816,0.075527,-403422.910000,0.002118,0.000596,0.000596,0.347103,0.359855,-402797.544000,0.001473,0.000381,0.000381,0.171595,0.101105,-403244.423000,0.002118,0.000562,0.000562,0.304886,0.320657,-402976.015000,0.001473,0.000383,0.000383,0.169374,0.092313,-403241.382000,0.002118,0.000563,0.000563,0.302359,0.301091,-402973.458000,25.620175,28.738354,28.738354,35.928348,28.259837,1091.154184,0.000256,0.000287,0.000287,0.000359,0.000283,0.010912,SLiM-testing-redo,p2_p1,linkedancestor,1250,10percent,18
0.005669,0.001621,0.001621,0.036554,0.002248,-431287.589755,0.005677,0.001559,0.001559,0.036372,0.001972,-431287.074500,0.000333,0.000103,0.000103,0.005161,0.001497,71.998048,0.005029,0.001469,0.001469,0.018221,0.000000,-431622.351000,0.007094,0.001935,0.001935,0.059404,0.011919,-430968.531000,0.005078,0.001469,0.001469,0.026974,0.000189,-431429.313000,0.006375,0.001935,0.001935,0.047317,0.005876,-431148.297000,0.005029,0.001469,0.001469,0.026631,0.000000,-431429.507000,0.006213,0.001806,0.001806,0.046934,0.005094,-431148.534000,39.842205,27.006011,27.006011,371.282741,501.767441,1465.457001,0.000398,0.000270,0.000270,0.003713,0.005018,0.014655,SLiM-testing-redo,p2_p1,linkedp1,20000,10percent,13
0.005356,0.001513,0.001513,0.048293,0.003591,-426384.146411,0.005397,0.001446,0.001446,0.047982,0.003235,-426383.648000,0.000484,0.000150,0.000150,0.006321,0.002197,71.347146,0.003638,0.001351,0.001351,0.025636,0.000000,-426716.266000,0.006381,0.001782,0.001782,0.076763,0.016521,-426079.245000,0.003851,0.001351,0.001351,0.036700,0.000406,-426524.985000,0.006153,0.001782,0.001782,0.061573,0.008807,-426246.509000,0.004570,0.001351,0.001351,0.036270,0.000009,-426524.138000,0.006381,0.001782,0.001782,0.061103,0.007734,-426245.755000,32.751088,25.583989,25.583989,189.579781,127.555707,3287.812663,0.000328,0.000256,0.000256,0.001896,0.001276,0.032878,SLiM-testing-redo,p2_p1,linkedp1,20000,5percent,16
0.003381,0.001364,0.001364,0.002217,0.003545,-410801.661585,0.003395,0.001326,0.001326,0.001832,0.002898,-410801.537500,0.000147,0.000115,0.000115,0.001718,0.002851,67.924161,0.003108,0.001249,0.001249,0.000000,0.000000,-411098.491000,0.004098,0.001909,0.001909,0.014117,0.028286,-410509.427000,0.003150,0.001249,0.001249,0.000111,0.000137,-410936.182000,0.003754,0.001742,0.001742,0.006487,0.010486,-410669.039000,0.003150,0.001249,0.001249,0.000000,0.000000,-410934.814000,0.003674,0.001629,0.001629,0.005547,0.009041,-410667.985000,43.626754,28.621350,28.621350,2522.341345,867.703412,607.931630,0.000436,0.000286,0.000286,0.025223,0.008677,0.006079,SLiM-testing-redo,nomig,linkedancestor,5000,5percent,11
0.003686,0.001507,0.001507,0.002029,0.003544,-415088.944959,0.003723,0.001524,0.001524,0.001553,0.003029,-415088.707000,0.000201,0.000181,0.000181,0.001769,0.002503,70.164199,0.003201,0.001221,0.001221,0.000000,0.000001,-415419.662000,0.004288,0.001792,0.001792,0.014669,0.021265,-414777.083000,0.003265,0.001293,0.001293,0.000069,0.000279,-415227.756000,0.003998,0.001792,0.001792,0.006640,0.009750,-414951.776000,0.003424,0.001293,0.001293,0.000000,0.000002,-415226.338000,0.004100,0.001792,0.001792,0.005565,0.008380,-414950.586000,31.844734,25.730402,25.730402,458.509218,415.361318,293.569518,0.000318,0.000257,0.000257,0.004585,0.004154,0.002936,SLiM-testing-redo,nomig,linkedancestor,5000,15percent,13
0.009731,0.001514,0.001514,0.000586,0.000580,-432277.742780,0.009721,0.001505,0.001505,0.000405,0.000402,-432277.031500,0.000522,0.000097,0.000097,0.000590,0.000579,70.029713,0.007853,0.001410,0.001410,0.000000,0.000000,-432607.511000,0.012545,0.001729,0.001729,0.005860,0.006777,-431976.208000,0.008740,0.001410,0.001410,0.000015,0.000014,-432415.774000,0.010779,0.001729,0.001729,0.002183,0.002131,-432141.483000,0.008716,0.001410,0.001410,0.000000,0.000000,-432415.825000,0.010721,0.001729,0.001729,0.001767,0.001732,-432141.572000,95.624222,26.024301,26.024301,29408.220198,29765.812362,934.662337,0.000956,0.000260,0.000260,0.294082,0.297658,0.009347,SLiM-testing-redo,nomig,linkedancestor,20000,10percent,15
0.001644,0.000414,0.000414,0.080975,0.364376,-399419.819400,0.001674,0.000414,0.000414,0.079561,0.364209,-399419.471500,0.000121,0.000031,0.000031,0.019841,0.037070,67.929567,0.001326,0.000316,0.000316,0.028552,0.263976,-399740.423000,0.001811,0.000498,0.000498,0.150130,0.469211,-399131.924000,0.001418,0.000350,0.000350,0.045579,0.295184,-399554.203000,0.001811,0.000470,0.000470,0.123270,0.438517,-399287.853000,0.001451,0.000350,0.000350,0.043386,0.293549,-399554.441000,0.001811,0.000470,0.000470,0.120590,0.436388,-399288.254000,28.672101,41.994088,41.994088,54.218200,38.425607,4183.225173,0.000287,0.000420,0.000420,0.000542,0.000384,0.041832,SLiM-testing-redo,p1_p2,bgs,1250,NA,14
0.010017,0.001814,0.001814,0.002016,0.002886,-430518.797312,0.009968,0.001711,0.001711,0.000563,0.001312,-430519.170000,0.000547,0.000166,0.000166,0.003627,0.004107,71.851959,0.008481,0.001711,0.001711,0.000000,0.000003,-430838.145000,0.012177,0.002289,0.002289,0.027651,0.029130,-430196.889000,0.009050,0.001711,0.001711,0.000019,0.000177,-430659.378000,0.011201,0.002289,0.002289,0.013417,0.015575,-430377.775000,0.008963,0.001711,0.001711,0.000000,0.000011,-430659.720000,0.011063,0.002289,0.002289,0.011236,0.013248,-430378.259000,132.143507,26.294560,26.294560,29.721605,30.133761,323.678615,0.001321,0.000263,0.000263,0.000297,0.000301,0.003237,SLiM-testing-redo,nomig,linkedancestor,20000,5percent,8
0.010084,0.001705,0.001705,0.001255,0.001425,-434213.631683,0.010056,0.001705,0.001705,0.001041,0.001154,-434213.305500,0.000505,0.000000,0.000000,0.000915,0.001104,69.746366,0.008528,0.001705,0.001705,0.000003,0.000003,-434535.638000,0.012168,0.001705,0.001705,0.012094,0.011843,-433907.672000,0.009149,0.001705,0.001705,0.000148,0.000164,-434351.714000,0.011065,0.001705,0.001705,0.003565,0.004306,-434077.834000,0.009173,0.001705,0.001705,0.000017,0.000022,-434350.370000,0.011065,0.001705,0.001705,0.003025,0.003534,-434076.693000,166.759989,1.000000,1.000000,465.179826,131.744707,4110.924779,0.001668,0.000010,0.000010,0.004652,0.001317,0.041109,SLiM-testing-redo,nomig,linkedancestor,20000,15percent,6
0.002142,0.001068,0.001068,0.222642,0.292263,-405419.464354,0.002153,0.001058,0.001058,0.215817,0.296018,-405419.079500,0.000116,0.000064,0.000064,0.063078,0.052400,67.472403,0.001820,0.000933,0.000933,0.069019,0.148881,-405695.459000,0.002439,0.001208,0.001208,0.396225,0.427185,-405152.926000,0.001956,0.000992,0.000992,0.123519,0.191582,-405553.003000,0.002415,0.001208,0.001208,0.353140,0.381941,-405288.572000,0.001956,0.000994,0.000994,0.120263,0.193405,-405553.167000,0.002270,0.001208,0.001208,0.347093,0.383604,-405288.815000,28.541647,28.439730,28.439730,29.432039,31.572656,1058.210720,0.000285,0.000284,0.000284,0.000294,0.000316,0.010582,SLiM-testing-redo,nomig,linkedancestor,1250,15percent,13
0.001837,0.000927,0.000927,0.150051,0.258829,-401172.602968,0.001803,0.000895,0.000895,0.145788,0.261271,-401172.473000,0.000063,0.000055,0.000055,0.036739,0.034483,65.153568,0.001582,0.000844,0.000844,0.047376,0.151359,-401452.000000,0.001990,0.001125,0.001125,0.285543,0.349043,-400813.133000,0.001723,0.000887,0.000887,0.089849,0.186854,-401301.557000,0.001990,0.001125,0.001125,0.242432,0.318350,-401045.384000,0.001757,0.000844,0.000844,0.078585,0.190212,-401296.531000,0.001990,0.001035,0.001035,0.224960,0.320993,-401040.679000,33.397957,29.588147,29.588147,38.371292,46.345877,9559.886270,0.000334,0.000296,0.000296,0.000384,0.000463,0.095599,SLiM-testing-redo,nomig,bgs,1250,NA,16
