tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.004800,0.001375,0.001375,0.057140,0.305385,-496300.948259,0.004847,0.001390,0.001390,0.056477,0.304964,-496300.671000,0.000103,0.000031,0.000031,0.013033,0.023865,84.458450,0.004586,0.001309,0.001309,0.012269,0.230871,-496678.506000,0.005042,0.001390,0.001390,0.114490,0.415733,-495900.161000,0.004586,0.001309,0.001309,0.033150,0.260010,-496467.019000,0.004873,0.001390,0.001390,0.084240,0.353048,-496135.686000,0.004586,0.001309,0.001309,0.032112,0.259010,-496467.715000,0.004873,0.001390,0.001390,0.082988,0.352005,-496136.489000,123.561409,121.039692,121.039692,502.086638,308.361225,5663.531967,0.000258,0.000253,0.000253,0.001047,0.000643,0.011815,drosophila,p1_p2,linkedp1,1250,5percent,3
0.003858,0.001113,0.001113,0.074138,0.290038,-487128.197910,0.003906,0.001094,0.001094,0.073356,0.287117,-487127.671500,0.000135,0.000069,0.000069,0.017953,0.032077,87.495071,0.003695,0.001029,0.001029,0.012317,0.193975,-487585.851000,0.004151,0.001487,0.001487,0.158244,0.441519,-486730.039000,0.003695,0.001029,0.001029,0.041188,0.235429,-487300.837000,0.004151,0.001172,0.001172,0.111408,0.358662,-486957.948000,0.003695,0.001029,0.001029,0.039728,0.230984,-487299.851000,0.004151,0.001172,0.001172,0.109703,0.352615,-486957.001000,127.367403,130.865707,130.865707,357.734448,213.824933,1083.780901,0.000255,0.000262,0.000262,0.000715,0.000428,0.002168,drosophila,p1_p2,balancing,1250,5percent,18
0.003692,0.002176,0.002176,0.145303,0.142035,-468833.834753,0.003692,0.002176,0.002176,0.143917,0.140816,-468833.530000,0.000000,0.000000,0.000000,0.037867,0.034895,78.903535,0.003692,0.002176,0.002176,0.028512,0.018460,-469221.860000,0.003692,0.002176,0.002176,0.294725,0.274563,-468449.224000,0.003692,0.002176,0.002176,0.073820,0.076668,-468989.519000,0.003692,0.002176,0.002176,0.225710,0.214095,-468679.987000,0.003692,0.002176,0.002176,0.069417,0.073025,-468988.937000,0.003692,0.002176,0.002176,0.219869,0.209386,-468679.516000,1.000000,1.000000,1.000000,198.061025,215.257228,57843.371821,0.000002,0.000002,0.000002,0.000396,0.000431,0.115687,drosophila,nomig,bgs,1250,NA,3
0.010234,0.002026,0.002026,0.006817,0.128403,-525694.986137,0.010203,0.001970,0.001970,0.006541,0.128056,-525694.630000,0.000413,0.000117,0.000117,0.002722,0.009151,84.605468,0.009192,0.001970,0.001970,0.000063,0.095439,-526111.234000,0.011893,0.002614,0.002614,0.025614,0.175374,-525285.385000,0.009548,0.001970,0.001970,0.002302,0.111561,-525861.833000,0.011130,0.002395,0.002395,0.012890,0.147303,-525529.909000,0.009477,0.001970,0.001970,0.001881,0.110956,-525861.135000,0.011035,0.002179,0.002179,0.012221,0.146520,-525529.268000,203.075115,115.691814,115.691814,564.335277,446.784817,5951.441363,0.000456,0.000260,0.000260,0.001268,0.001004,0.013370,drosophila,p1_p2,balancing,5000,10percent,19
0.011417,0.004670,0.004670,0.001709,0.001880,-517607.504029,0.011405,0.004687,0.004687,0.001267,0.001398,-517607.188000,0.000405,0.000187,0.000187,0.001564,0.001719,79.966735,0.010119,0.004356,0.004356,0.000000,0.000000,-517986.022000,0.013017,0.005215,0.005215,0.016096,0.019619,-517240.205000,0.010647,0.004441,0.004441,0.000051,0.000053,-517764.747000,0.012263,0.005009,0.005009,0.005812,0.006363,-517451.673000,0.010697,0.004441,0.004441,0.000000,0.000000,-517763.980000,0.012291,0.005009,0.005009,0.004815,0.005289,-517451.013000,323.165702,122.388302,122.388302,10822.352558,1228.997525,79644.385773,0.000686,0.000260,0.000260,0.022960,0.002607,0.168968,drosophila,nomig,linkedancestor,5000,5percent,6
0.010436,0.001912,0.001912,0.034473,0.103550,-511416.122438,0.010445,0.001929,0.001929,0.034219,0.103450,-511415.835000,0.000353,0.000055,0.000055,0.004916,0.007519,84.014954,0.008973,0.001736,0.001736,0.015689,0.074340,-511850.355000,0.011748,0.001929,0.001929,0.059024,0.138618,-511041.208000,0.009755,0.001736,0.001736,0.025555,0.089152,-511581.921000,0.011116,0.001929,0.001929,0.044902,0.118717,-511252.474000,0.009737,0.001736,0.001736,0.025040,0.088969,-511580.517000,0.011092,0.001929,0.001929,0.044249,0.118510,-511251.143000,354.501510,124.706127,124.706127,519.994607,590.523253,29394.974852,0.000726,0.000255,0.000255,0.001065,0.001210,0.060225,drosophila,p1_p2,adaptiveint,5000,15percent,5
0.011607,0.004707,0.004707,0.004871,0.001632,-530157.886629,0.011609,0.004809,0.004809,0.004283,0.001086,-530157.663000,0.000509,0.000679,0.000679,0.003051,0.001739,80.868447,0.009951,0.003508,0.003508,0.000000,0.000000,-530535.009000,0.013417,0.006023,0.006023,0.031674,0.028300,-529779.061000,0.010664,0.003718,0.003718,0.000710,0.000039,-530317.064000,0.012613,0.005746,0.005746,0.012333,0.006373,-530000.242000,0.010645,0.003718,0.003718,0.000144,0.000000,-530315.981000,0.012586,0.005746,0.005746,0.010809,0.005045,-529999.238000,197.974788,122.287351,122.287351,674.733684,1415.839372,13963.687285,0.000406,0.000251,0.000251,0.001385,0.002907,0.028667,drosophila,nomig,balancing,5000,15percent,10
0.004189,0.001221,0.001221,0.126740,0.250389,-482240.337456,0.004117,0.001203,0.001203,0.126132,0.249786,-482239.947500,0.000171,0.000054,0.000054,0.021253,0.022583,82.857475,0.003851,0.001126,0.001126,0.050941,0.176040,-482682.441000,0.004363,0.001275,0.001275,0.200804,0.341487,-481841.983000,0.003851,0.001126,0.001126,0.087265,0.207644,-482403.653000,0.004363,0.001275,0.001275,0.170437,0.296081,-482078.756000,0.003851,0.001126,0.001126,0.086325,0.206685,-482403.825000,0.004363,0.001275,0.001275,0.169393,0.295008,-482078.991000,125.774972,125.789874,125.789874,329.646303,363.343560,5156.987253,0.000252,0.000252,0.000252,0.000659,0.000727,0.010314,drosophila,p1_p2,adaptiveint,1250,5percent,13
0.009853,0.002098,0.002098,0.015375,0.123883,-516359.352456,0.009807,0.002028,0.002028,0.015018,0.123599,-516358.960000,0.000422,0.000145,0.000145,0.004578,0.010414,85.282926,0.008697,0.002028,0.002028,0.000912,0.087114,-516764.248000,0.011531,0.002701,0.002701,0.040287,0.174566,-515977.177000,0.009169,0.002028,0.002028,0.007465,0.104624,-516527.665000,0.010823,0.002501,0.002501,0.025157,0.145246,-516193.522000,0.009153,0.002028,0.002028,0.006893,0.103831,-516528.416000,0.010796,0.002501,0.002501,0.024380,0.144240,-516194.337000,196.124202,127.954674,127.954674,329.253097,307.397563,5145.950639,0.000392,0.000256,0.000256,0.000659,0.000615,0.010292,drosophila,p1_p2,linkedancestor,5000,10percent,10
0.010147,0.002168,0.002168,0.014890,0.139184,-515486.334372,0.010155,0.002217,0.002217,0.014638,0.138943,-515485.923000,0.000411,0.000096,0.000096,0.004069,0.010245,83.399718,0.008856,0.002014,0.002014,0.001273,0.093645,-515898.351000,0.011586,0.002463,0.002463,0.035799,0.186567,-515109.323000,0.009343,0.002014,0.002014,0.007651,0.119954,-515650.708000,0.010961,0.002217,0.002217,0.023535,0.159823,-515323.955000,0.009273,0.002014,0.002014,0.007208,0.119467,-515648.765000,0.010854,0.002217,0.002217,0.022971,0.159319,-515322.168000,236.858677,127.737318,127.737318,662.704950,481.082962,18820.561257,0.000474,0.000255,0.000255,0.001325,0.000962,0.037641,drosophila,p1_p2,linkedp1,5000,15percent,13
0.004454,0.001279,0.001279,0.064760,0.346874,-480529.478370,0.004379,0.001263,0.001263,0.063808,0.346284,-480528.877000,0.000127,0.000034,0.000034,0.014460,0.026058,82.185395,0.004378,0.001263,0.001263,0.019001,0.253342,-480934.868000,0.004695,0.001354,0.001354,0.139339,0.455922,-480163.758000,0.004378,0.001263,0.001263,0.039240,0.297731,-480692.218000,0.004695,0.001354,0.001354,0.095415,0.400281,-480369.901000,0.004378,0.001263,0.001263,0.037276,0.296881,-480693.316000,0.004695,0.001354,0.001354,0.092848,0.399336,-480371.086000,125.216402,124.202583,124.202583,408.812680,270.239579,10825.463898,0.000255,0.000253,0.000253,0.000832,0.000550,0.022022,drosophila,p1_p2,linkedp1,1250,10percent,17
0.006996,0.003180,0.003180,0.360914,0.280182,-500825.898465,0.006957,0.003260,0.003260,0.359673,0.281212,-500825.767000,0.000324,0.000111,0.000111,0.041329,0.041370,81.589811,0.006258,0.003025,0.003025,0.223771,0.149800,-501221.918000,0.008109,0.003260,0.003260,0.506225,0.406084,-500459.154000,0.006414,0.003025,0.003025,0.283001,0.194915,-500986.587000,0.007609,0.003260,0.003260,0.442335,0.357711,-500666.764000,0.006572,0.003025,0.003025,0.281000,0.198256,-500984.364000,0.007630,0.003260,0.003260,0.440018,0.360523,-500664.613000,137.210974,125.647067,125.647067,197.374274,179.402032,12416.034443,0.000274,0.000251,0.000251,0.000395,0.000359,0.024832,drosophila,nomig,balancing,1250,15percent,4
0.011735,0.004985,0.004985,0.012615,0.004660,-527141.479622,0.011688,0.005019,0.005019,0.011693,0.003465,-527141.241500,0.000568,0.000595,0.000595,0.006165,0.004263,81.110418,0.010116,0.004312,0.004312,0.000025,0.000000,-527533.161000,0.013864,0.006876,0.006876,0.059371,0.035819,-526795.542000,0.010733,0.004312,0.004312,0.003309,0.000147,-527301.597000,0.012946,0.006298,0.006298,0.027101,0.016045,-526983.414000,0.010720,0.004312,0.004312,0.002157,0.000000,-527300.702000,0.012910,0.006225,0.006225,0.024890,0.013224,-526982.682000,183.161328,125.849069,125.849069,356.520383,482.768011,13607.273428,0.000366,0.000252,0.000252,0.000713,0.000966,0.027215,drosophila,nomig,balancing,5000,15percent,6
0.032551,0.004129,0.004129,0.000682,0.000648,-574342.977075,0.038068,0.004103,0.004103,0.000467,0.000445,-574342.664000,0.012467,0.000374,0.000374,0.000690,0.000658,81.147481,0.006975,0.003711,0.003711,0.000000,0.000000,-574706.152000,0.045604,0.005180,0.005180,0.008922,0.008208,-573964.576000,0.006975,0.003711,0.003711,0.000017,0.000016,-574503.343000,0.041866,0.004761,0.004761,0.002547,0.002418,-574184.954000,0.006975,0.003711,0.003711,0.000000,0.000000,-574503.803000,0.041333,0.004680,0.004680,0.002063,0.001957,-574185.451000,126.485672,125.645873,125.645873,7138.878047,6670.885259,10227.118256,0.000253,0.000251,0.000251,0.014278,0.013342,0.020454,drosophila,nomig,linkedp1,20000,10percent,10
0.004322,0.001093,0.001093,0.060209,0.270967,-483818.104960,0.004259,0.001098,0.001098,0.059375,0.269873,-483817.509000,0.000186,0.000075,0.000075,0.013365,0.023455,84.786102,0.004197,0.001031,0.001031,0.018949,0.179555,-484239.474000,0.005069,0.001535,0.001535,0.121261,0.372507,-483442.187000,0.004197,0.001031,0.001031,0.036494,0.228168,-483985.242000,0.004752,0.001238,0.001238,0.088606,0.321552,-483653.146000,0.004197,0.001031,0.001031,0.034717,0.225699,-483985.374000,0.004752,0.001238,0.001238,0.086325,0.318316,-483653.329000,128.680814,130.681464,130.681464,485.379232,263.477284,2417.772197,0.000257,0.000261,0.000261,0.000971,0.000527,0.004836,drosophila,p1_p2,adaptiveint,1250,10percent,4
0.009739,0.001994,0.001994,0.018532,0.124497,-514483.131977,0.009712,0.002011,0.002011,0.018232,0.123997,-514482.831500,0.000453,0.000171,0.000171,0.004269,0.011373,84.942415,0.008615,0.001818,0.001818,0.003662,0.082628,-514945.993000,0.011516,0.002426,0.002426,0.044833,0.169367,-514093.660000,0.008980,0.001818,0.001818,0.011032,0.103803,-514650.783000,0.010726,0.002426,0.002426,0.027635,0.148153,-514317.795000,0.008960,0.001818,0.001818,0.010519,0.102833,-514649.161000,0.010652,0.002208,0.002208,0.026961,0.146995,-514316.259000,180.149149,126.251255,126.251255,756.488590,276.921890,3355.717731,0.000360,0.000253,0.000253,0.001513,0.000554,0.006711,drosophila,p1_p2,adaptiveint,5000,10percent,8
0.004905,0.002813,0.002813,0.266646,0.181745,-492061.732040,0.004891,0.002791,0.002791,0.265521,0.180235,-492061.299000,0.000054,0.000090,0.000090,0.051090,0.047706,81.249681,0.004891,0.002791,0.002791,0.101664,0.036144,-492439.262000,0.005112,0.003187,0.003187,0.444243,0.353201,-491673.845000,0.004891,0.002791,0.002791,0.172664,0.093930,-492221.460000,0.005112,0.003187,0.003187,0.372667,0.280885,-491903.506000,0.004891,0.002791,0.002791,0.170292,0.090430,-492221.670000,0.005112,0.003187,0.003187,0.369904,0.276260,-491903.834000,128.889134,128.360077,128.360077,163.569742,172.080278,12156.824807,0.000258,0.000257,0.000257,0.000327,0.000344,0.024314,drosophila,nomig,neutral,1250,NA,4
0.019617,0.003200,0.003200,0.004497,0.069515,-562638.410465,0.019601,0.003122,0.003122,0.004261,0.069336,-562638.224500,0.000851,0.000141,0.000141,0.001980,0.006574,83.002970,0.016649,0.002910,0.002910,0.000002,0.042298,-563039.681000,0.023294,0.003547,0.003547,0.016519,0.100907,-562240.273000,0.018023,0.002910,0.002910,0.001326,0.057187,-562802.139000,0.021354,0.003547,0.003547,0.009002,0.082815,-562476.775000,0.018006,0.002910,0.002910,0.001023,0.056936,-562801.309000,0.021319,0.003324,0.003324,0.008462,0.082521,-562476.064000,271.795928,126.938034,126.938034,522.325365,1018.521525,8830.711153,0.000544,0.000254,0.000254,0.001045,0.002037,0.017661,drosophila,p1_p2,linkedp1,20000,10percent,5
0.004626,0.002264,0.002264,0.165792,0.154637,-499721.231767,0.004609,0.002176,0.002176,0.156786,0.149177,-499720.945000,0.000086,0.000130,0.000130,0.050453,0.040273,81.869591,0.004571,0.002176,0.002176,0.043294,0.043021,-500149.084000,0.004970,0.002525,0.002525,0.346688,0.333231,-499318.207000,0.004571,0.002176,0.002176,0.088299,0.091476,-499882.563000,0.004849,0.002525,0.002525,0.289768,0.245956,-499561.807000,0.004571,0.002176,0.002176,0.085145,0.086624,-499882.417000,0.004780,0.002525,0.002525,0.286218,0.236850,-499561.669000,124.084426,119.163679,119.163679,150.454309,175.444082,7853.914674,0.000262,0.000252,0.000252,0.000318,0.000371,0.016591,drosophila,nomig,balancing,1250,10percent,20
0.019557,0.003270,0.003270,0.005398,0.069270,-576574.235227,0.019554,0.003253,0.003253,0.005205,0.069075,-576574.058000,0.000801,0.000063,0.000063,0.001900,0.006289,83.504634,0.016748,0.003253,0.003253,0.000257,0.042613,-576958.566000,0.022555,0.003503,0.003503,0.017985,0.099695,-576176.998000,0.018007,0.003253,0.003253,0.002259,0.057376,-576738.917000,0.021147,0.003503,0.003503,0.009655,0.082086,-576411.719000,0.017991,0.003253,0.003253,0.001968,0.057253,-576738.928000,0.021107,0.003503,0.003503,0.009198,0.081948,-576411.731000,291.144939,120.859831,120.859831,1612.279529,1529.803532,10851.460588,0.000620,0.000257,0.000257,0.003435,0.003259,0.023119,drosophila,p1_p2,balancing,20000,15percent,10
0.011395,0.004582,0.004582,0.001184,0.001308,-519899.922596,0.011396,0.004555,0.004555,0.000832,0.000911,-519899.652000,0.000425,0.000354,0.000354,0.001166,0.001306,79.912344,0.009901,0.003715,0.003715,0.000000,0.000000,-520302.240000,0.013021,0.005272,0.005272,0.014517,0.016024,-519555.449000,0.010569,0.003715,0.003715,0.000031,0.000033,-520057.484000,0.012226,0.005272,0.005272,0.004297,0.004808,-519744.111000,0.010563,0.003715,0.003715,0.000000,0.000000,-520056.551000,0.012194,0.005272,0.005272,0.003502,0.003901,-519743.259000,304.287728,127.055694,127.055694,8557.617878,6561.337606,59027.196492,0.000609,0.000254,0.000254,0.017115,0.013123,0.118054,drosophila,nomig,linkedancestor,5000,15percent,7
0.012748,0.002896,0.002896,0.004290,0.063443,-534539.742388,0.012665,0.002865,0.002865,0.004060,0.063179,-534539.277000,0.000700,0.000222,0.000222,0.001942,0.006796,79.781149,0.010639,0.002669,0.002669,0.000024,0.038507,-534887.479000,0.015233,0.003303,0.003303,0.017065,0.094401,-534147.384000,0.011598,0.002669,0.002669,0.001203,0.050868,-534697.494000,0.014264,0.003303,0.003303,0.008696,0.077564,-534384.503000,0.011551,0.002669,0.002669,0.000864,0.050517,-534696.491000,0.014148,0.003303,0.003303,0.008098,0.077106,-534383.553000,154.214417,119.672917,119.672917,657.083953,640.159561,42932.159787,0.000324,0.000251,0.000251,0.001380,0.001345,0.090196,drosophila,p1_p2,bgs,20000,NA,3
0.011967,0.004478,0.004478,0.001094,0.001661,-524355.660261,0.011937,0.004740,0.004740,0.000756,0.001266,-524355.289000,0.000571,0.000521,0.000521,0.001100,0.001472,81.154618,0.010384,0.003900,0.003900,0.000000,0.000000,-524760.914000,0.014106,0.005448,0.005448,0.013806,0.016424,-523980.066000,0.010946,0.003900,0.003900,0.000027,0.000056,-524515.556000,0.013098,0.005248,0.005248,0.004043,0.005504,-524197.366000,0.010931,0.003900,0.003900,0.000000,0.000000,-524513.671000,0.013075,0.005248,0.005248,0.003284,0.004574,-524195.523000,200.129567,119.806189,119.806189,4348.163907,2299.164939,10888.621378,0.000419,0.000251,0.000251,0.009101,0.004813,0.022792,drosophila,nomig,linkedp1,5000,5percent,16
0.018243,0.002997,0.002997,0.005210,0.082559,-568288.475090,0.018211,0.002978,0.002978,0.004621,0.082396,-568288.214000,0.000813,0.000128,0.000128,0.003320,0.007050,84.408361,0.015098,0.002719,0.002719,0.000024,0.053904,-568677.879000,0.021579,0.003455,0.003455,0.030531,0.114888,-567934.271000,0.016742,0.002719,0.002719,0.000899,0.069181,-568454.719000,0.019897,0.003223,0.003223,0.013744,0.096727,-568123.652000,0.016674,0.002719,0.002719,0.000315,0.068887,-568453.740000,0.019796,0.003223,0.003223,0.011444,0.096425,-568122.901000,256.870071,126.919248,126.919248,174.794996,572.107918,13548.920041,0.000520,0.000257,0.000257,0.000354,0.001158,0.027431,drosophila,p1_p2,linkedancestor,20000,5percent,3
0.005735,0.005664,0.005664,0.329621,0.234616,-575652.098024,0.005630,0.005570,0.005570,0.282844,0.243995,-575651.795500,0.000246,0.000252,0.000252,0.260922,0.142339,82.868735,0.004683,0.004603,0.004603,0.000000,0.000006,-576036.209000,0.006012,0.005949,0.005949,0.999875,0.871701,-575280.968000,0.004995,0.004909,0.004909,0.005936,0.012023,-575815.328000,0.006012,0.005949,0.005949,0.943061,0.500993,-575490.568000,0.005307,0.005217,0.005217,0.000000,0.000006,-575812.998000,0.006012,0.005949,0.005949,0.852145,0.470286,-575488.451000,124.848586,124.706007,124.706007,133.125573,132.881240,19962.423436,0.000257,0.000256,0.000256,0.000274,0.000273,0.041038,drosophila,p1_p2,balancing,20000,10percent,16
0.006203,0.002916,0.002916,0.285029,0.155589,-487366.354411,0.006171,0.002899,0.002899,0.285071,0.154353,-487366.071500,0.000210,0.000060,0.000060,0.030856,0.028057,80.839519,0.005663,0.002899,0.002899,0.186894,0.055520,-487780.231000,0.007205,0.003285,0.003285,0.396798,0.264461,-486945.575000,0.005818,0.002899,0.002899,0.225174,0.104608,-487526.105000,0.006745,0.003088,0.003088,0.344313,0.215076,-487209.080000,0.005896,0.002899,0.002899,0.225453,0.101657,-487527.227000,0.006745,0.003088,0.003088,0.344547,0.210857,-487210.284000,147.338688,132.597517,132.597517,260.532600,275.674497,44787.225966,0.000295,0.000265,0.000265,0.000521,0.000551,0.089574,drosophila,nomig,linkedp1,1250,10percent,7
0.017645,0.003284,0.003284,0.011727,0.066456,-568696.425120,0.017631,0.003133,0.003133,0.011536,0.066198,-568696.111500,0.000789,0.000176,0.000176,0.003048,0.006916,83.608080,0.014693,0.003133,0.003133,0.001951,0.037751,-569144.526000,0.020795,0.003917,0.003917,0.032424,0.098457,-568299.533000,0.016159,0.003133,0.003133,0.006334,0.053630,-568861.001000,0.019193,0.003630,0.003630,0.018207,0.080754,-568533.305000,0.016156,0.003133,0.003133,0.006098,0.053061,-568859.064000,0.019177,0.003630,0.003630,0.017879,0.080098,-568531.498000,229.470535,126.634938,126.634938,670.035670,508.339544,8919.756992,0.000459,0.000253,0.000253,0.001340,0.001017,0.017840,drosophila,p1_p2,adaptiveint,20000,5percent,14
0.010785,0.002016,0.002016,0.022851,0.118472,-524502.817191,0.010748,0.001978,0.001978,0.022317,0.118326,-524502.303000,0.000390,0.000102,0.000102,0.005155,0.008420,85.213459,0.009681,0.001978,0.001978,0.007065,0.088664,-524886.018000,0.012675,0.002410,0.002410,0.049742,0.158439,-524121.716000,0.010129,0.001978,0.001978,0.014160,0.102573,-524671.457000,0.011706,0.002410,0.002410,0.034542,0.135405,-524337.280000,0.010026,0.001978,0.001978,0.013395,0.102226,-524671.487000,0.011535,0.002181,0.002181,0.033475,0.135016,-524337.338000,247.830207,115.206914,115.206914,255.096203,630.459174,4850.560802,0.000551,0.000256,0.000256,0.000568,0.001403,0.010792,drosophila,p1_p2,balancing,5000,15percent,5
0.037392,0.005139,0.005139,0.000713,0.000699,-581174.791960,0.038793,0.005139,0.005139,0.000491,0.000483,-581174.558500,0.006746,0.000337,0.000337,0.000720,0.000704,81.654115,0.008343,0.004517,0.004517,0.000000,0.000000,-581663.093000,0.045326,0.005918,0.005918,0.009165,0.009017,-580817.437000,0.008784,0.004517,0.004517,0.000018,0.000018,-581335.695000,0.042201,0.005825,0.005825,0.002652,0.002593,-581015.770000,0.017249,0.004517,0.004517,0.000000,0.000000,-581334.910000,0.044968,0.005682,0.005682,0.002145,0.002103,-581015.072000,131.844500,128.153146,128.153146,32851.126570,47099.856032,52069.579077,0.000264,0.000256,0.000256,0.065702,0.094200,0.104139,drosophila,nomig,linkedancestor,20000,15percent,19
0.011723,0.003909,0.003909,0.001520,0.001299,-520861.900353,0.011659,0.003870,0.003870,0.001136,0.000961,-520861.583000,0.000609,0.000721,0.000721,0.001397,0.001212,81.770095,0.010161,0.003228,0.003228,0.000000,0.000000,-521258.964000,0.014037,0.005716,0.005716,0.016782,0.015250,-520477.701000,0.010721,0.003228,0.003228,0.000050,0.000043,-521022.829000,0.013066,0.005716,0.005716,0.005194,0.004510,-520702.711000,0.010624,0.003228,0.003228,0.000000,0.000000,-521022.604000,0.012948,0.005518,0.005518,0.004246,0.003673,-520702.528000,172.885072,119.704193,119.704193,724.905342,1315.150703,5749.903924,0.000363,0.000251,0.000251,0.001521,0.002759,0.012062,drosophila,nomig,neutral,5000,NA,8
0.010978,0.004512,0.004512,0.003480,0.002760,-516284.731390,0.010980,0.004450,0.004450,0.002885,0.002232,-516284.376500,0.000426,0.000338,0.000338,0.002690,0.002215,79.859896,0.009803,0.004019,0.004019,0.000000,0.000000,-516660.151000,0.012668,0.005079,0.005079,0.024510,0.021038,-515920.050000,0.010117,0.004019,0.004019,0.000154,0.000124,-516442.351000,0.011816,0.005055,0.005055,0.010131,0.008385,-516129.302000,0.010217,0.004019,0.004019,0.000000,0.000000,-516442.067000,0.011880,0.005055,0.005055,0.008692,0.007092,-516129.087000,263.209962,125.816588,125.816588,1456.641855,1997.005547,41314.823391,0.000526,0.000252,0.000252,0.002913,0.003994,0.082630,drosophila,nomig,balancing,5000,5percent,11
