model,genome,dfe,percent,divtime,sites
p1_p2,complex,linkedancestor,10,5000,205675
p1_p2,complex,linkedancestor,10,5000,206066
p1_p2,complex,linkedancestor,10,5000,206193
p1_p2,complex,linkedancestor,10,5000,204880
p1_p2,complex,linkedancestor,10,5000,206388
p1_p2,complex,linkedancestor,10,5000,206257
p1_p2,complex,linkedancestor,10,5000,206037
p1_p2,complex,linkedancestor,10,5000,205619
p1_p2,complex,linkedancestor,10,5000,206112
p1_p2,complex,linkedancestor,10,5000,205517
p1_p2,complex,linkedancestor,10,5000,206173
p1_p2,complex,linkedancestor,10,5000,205651
p1_p2,complex,linkedancestor,10,5000,206157
p1_p2,complex,linkedancestor,10,5000,206896
p1_p2,complex,linkedancestor,10,5000,206501
p1_p2,complex,linkedancestor,10,5000,205085
p1_p2,complex,linkedancestor,10,5000,205786
p1_p2,complex,linkedancestor,10,5000,205373
p1_p2,complex,linkedancestor,10,5000,206349
p1_p2,complex,linkedancestor,10,5000,206562
p1_p2,complex,linkedancestor,10,5000,205704
p1_p2,complex,linkedancestor,10,5000,205937
p1_p2,complex,linkedancestor,10,5000,206280
p1_p2,complex,linkedancestor,10,5000,206220
p1_p2,complex,linkedancestor,10,5000,205834
p1_p2,complex,linkedancestor,10,5000,205243
p1_p2,complex,linkedancestor,10,5000,206297
p1_p2,complex,linkedancestor,10,5000,206247
p1_p2,complex,linkedancestor,10,5000,205639
p1_p2,complex,linkedancestor,10,5000,206059
p1_p2,complex,linkedancestor,10,5000,206151
p1_p2,complex,linkedancestor,10,5000,206651
p1_p2,complex,linkedancestor,10,5000,206499
p1_p2,complex,linkedancestor,10,5000,206312
p1_p2,complex,linkedancestor,10,5000,205452
p1_p2,complex,linkedancestor,10,5000,206736
p1_p2,complex,linkedancestor,10,5000,206416
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
nomig,complex,bgs,NA,1250,313832
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
p1_p2,complex,neutral,NA,20000,134725
nomig,complex,linkedp1,10,1250,252336
nomig,complex,linkedp1,10,1250,252548
nomig,complex,linkedp1,10,1250,254458
nomig,complex,linkedp1,10,1250,253758
nomig,complex,linkedp1,10,1250,253648
nomig,complex,linkedp1,10,1250,253801
nomig,complex,linkedp1,10,1250,254272
nomig,complex,linkedp1,10,1250,254893
nomig,complex,linkedp1,10,1250,254592
nomig,complex,linkedp1,10,1250,254664
nomig,complex,linkedp1,10,1250,254013
nomig,complex,linkedp1,10,1250,254361
nomig,complex,linkedp1,10,1250,253551
nomig,complex,linkedp1,10,1250,253467
nomig,complex,linkedp1,10,1250,254155
nomig,complex,linkedp1,10,1250,254309
nomig,complex,linkedp1,10,1250,253956
nomig,complex,linkedp1,10,1250,254012
nomig,complex,linkedp1,10,1250,254447
nomig,complex,linkedp1,10,1250,254659
nomig,complex,linkedp1,10,1250,254499
nomig,complex,linkedp1,10,1250,254372
nomig,complex,linkedp1,10,1250,254012
nomig,complex,linkedp1,10,1250,254227
nomig,complex,linkedp1,10,1250,254031
nomig,complex,linkedp1,10,1250,254737
nomig,complex,linkedp1,10,1250,255810
nomig,complex,linkedp1,10,1250,254159
nomig,complex,linkedp1,10,1250,254079
nomig,complex,linkedp1,10,1250,253740
nomig,complex,linkedp1,10,1250,255838
nomig,complex,linkedp1,10,1250,253441
nomig,complex,linkedp1,10,1250,253227
nomig,complex,linkedp1,10,1250,253729
nomig,complex,linkedp1,10,1250,253050
nomig,complex,linkedp1,10,1250,254290
nomig,complex,linkedp1,10,1250,253943
nomig,complex,linkedp1,10,1250,254160
nomig,complex,linkedp1,10,1250,254901
nomig,complex,linkedp1,10,1250,253243
nomig,complex,linkedp1,10,1250,252960
nomig,complex,linkedp1,10,1250,254268
nomig,complex,linkedp1,10,1250,253594
nomig,complex,linkedp1,10,1250,253567
nomig,complex,linkedp1,10,1250,254477
nomig,complex,linkedp1,10,1250,254105
nomig,complex,linkedp1,10,1250,254131
nomig,complex,linkedp1,10,1250,253037
nomig,complex,linkedp1,10,1250,254401
nomig,complex,linkedp1,10,1250,254052
nomig,complex,linkedp1,10,1250,254303
nomig,complex,linkedp1,10,1250,254223
nomig,complex,linkedp1,10,1250,254055
nomig,complex,linkedp1,10,1250,254112
nomig,complex,linkedp1,10,1250,255136
nomig,complex,linkedp1,10,1250,254154
nomig,complex,linkedp1,10,1250,254457
nomig,complex,linkedp1,10,1250,254197
nomig,complex,linkedp1,10,1250,253824
nomig,complex,linkedp1,10,1250,254234
nomig,complex,linkedp1,10,1250,253685
nomig,complex,linkedp1,10,1250,254491
nomig,complex,linkedp1,10,1250,254002
nomig,complex,linkedp1,10,1250,254127
nomig,complex,linkedp1,10,1250,253490
nomig,complex,linkedp1,10,1250,252881
nomig,complex,linkedp1,10,1250,253678
nomig,complex,linkedp1,10,1250,254407
nomig,complex,linkedp1,10,1250,254349
nomig,complex,linkedp1,10,1250,253345
nomig,complex,linkedp1,10,1250,255209
nomig,complex,linkedp1,10,1250,253849
nomig,complex,linkedp1,10,1250,254324
nomig,complex,linkedp1,10,1250,253406
nomig,complex,linkedp1,10,1250,253565
nomig,complex,linkedp1,10,1250,254967
nomig,complex,linkedp1,10,1250,254739
nomig,complex,linkedp1,10,1250,252230
nomig,complex,linkedp1,10,1250,253535
nomig,complex,linkedp1,10,1250,254125
nomig,complex,linkedp1,10,1250,254890
nomig,complex,linkedp1,10,1250,254619
nomig,complex,linkedp1,10,1250,253203
nomig,complex,linkedp1,10,1250,255011
nomig,complex,linkedp1,10,1250,253994
nomig,complex,linkedp1,10,1250,253627
nomig,complex,linkedp1,10,1250,254300
nomig,complex,linkedp1,10,1250,254416
nomig,complex,linkedp1,10,1250,255196
nomig,complex,linkedp1,10,1250,254167
nomig,complex,linkedp1,10,1250,254218
nomig,complex,linkedp1,10,1250,253265
nomig,complex,linkedp1,10,1250,255230
nomig,complex,linkedp1,10,1250,253793
nomig,complex,linkedp1,10,1250,254258
nomig,complex,linkedp1,10,1250,255099
nomig,complex,linkedp1,10,1250,254314
nomig,complex,linkedp1,10,1250,253414
nomig,complex,linkedp1,10,1250,254421
nomig,complex,linkedp1,10,1250,254089
p1_p2,complex,balancing,15,5000,202298
p1_p2,complex,balancing,15,5000,202502
p1_p2,complex,balancing,15,5000,202630
p1_p2,complex,balancing,15,5000,203727
p1_p2,complex,balancing,15,5000,202352
p1_p2,complex,balancing,15,5000,202312
p1_p2,complex,balancing,15,5000,202601
p1_p2,complex,balancing,15,5000,202362
p1_p2,complex,balancing,15,5000,202205
p1_p2,complex,balancing,15,5000,202475
p1_p2,complex,balancing,15,5000,201930
p1_p2,complex,balancing,15,5000,201899
p1_p2,complex,balancing,15,5000,202769
p1_p2,complex,balancing,15,5000,202225
p1_p2,complex,balancing,15,5000,203034
p1_p2,complex,balancing,15,5000,202144
p1_p2,complex,balancing,15,5000,201984
p1_p2,complex,balancing,15,5000,202595
p1_p2,complex,balancing,15,5000,202241
p1_p2,complex,balancing,15,5000,202418
p1_p2,complex,balancing,15,5000,202161
p1_p2,complex,balancing,15,5000,201862
p1_p2,complex,balancing,15,5000,202330
p1_p2,complex,balancing,15,5000,203325
p1_p2,complex,balancing,15,5000,202759
p1_p2,complex,balancing,15,5000,202178
p1_p2,complex,balancing,15,5000,202175
p1_p2,complex,balancing,15,5000,202640
p1_p2,complex,balancing,15,5000,201942
p1_p2,complex,balancing,15,5000,202017
p1_p2,complex,balancing,15,5000,201762
p1_p2,complex,balancing,15,5000,201901
p1_p2,complex,balancing,15,5000,202644
p1_p2,complex,balancing,15,5000,202166
p1_p2,complex,balancing,15,5000,202798
p1_p2,complex,balancing,15,5000,203775
p1_p2,complex,balancing,15,5000,202943
p1_p2,complex,balancing,15,5000,202464
p1_p2,complex,balancing,15,5000,202246
p1_p2,complex,balancing,15,5000,202297
p1_p2,complex,balancing,15,5000,201652
p1_p2,complex,balancing,15,5000,201221
p1_p2,complex,balancing,15,5000,202614
p1_p2,complex,balancing,15,5000,202452
p1_p2,complex,balancing,15,5000,202708
p1_p2,complex,balancing,15,5000,202138
p1_p2,complex,balancing,15,5000,203591
p1_p2,complex,balancing,15,5000,202443
p1_p2,complex,balancing,15,5000,201088
p1_p2,complex,balancing,15,5000,201943
p1_p2,complex,balancing,15,5000,201488
p1_p2,complex,balancing,15,5000,202818
p1_p2,complex,balancing,15,5000,202433
p1_p2,complex,balancing,15,5000,202708
p1_p2,complex,balancing,15,5000,203162
p1_p2,complex,balancing,15,5000,202377
p1_p2,complex,balancing,15,5000,202717
p1_p2,complex,balancing,15,5000,201327
p1_p2,complex,balancing,15,5000,201876
p1_p2,complex,balancing,15,5000,203347
p1_p2,complex,balancing,15,5000,202204
p1_p2,complex,balancing,15,5000,202098
p1_p2,complex,balancing,15,5000,203006
p1_p2,complex,balancing,15,5000,202809
p1_p2,complex,balancing,15,5000,202900
p1_p2,complex,balancing,15,5000,202633
p1_p2,complex,balancing,15,5000,201434
p1_p2,complex,balancing,15,5000,202221
p1_p2,complex,balancing,15,5000,202214
p1_p2,complex,balancing,15,5000,202035
p1_p2,complex,balancing,15,5000,202362
p1_p2,complex,balancing,15,5000,202757
p1_p2,complex,balancing,15,5000,202863
p1_p2,complex,balancing,15,5000,202722
p1_p2,complex,balancing,15,5000,202061
p1_p2,complex,balancing,15,5000,201881
p1_p2,complex,balancing,15,5000,202888
p1_p2,complex,balancing,15,5000,201705
p1_p2,complex,balancing,15,5000,201088
p1_p2,complex,balancing,15,5000,202592
p1_p2,complex,balancing,15,5000,202180
p1_p2,complex,balancing,15,5000,202222
p1_p2,complex,balancing,15,5000,201680
p1_p2,complex,balancing,15,5000,202059
p1_p2,complex,balancing,15,5000,203087
p1_p2,complex,balancing,15,5000,202065
p1_p2,complex,balancing,15,5000,202162
p1_p2,complex,balancing,15,5000,201765
p1_p2,complex,balancing,15,5000,202338
p1_p2,complex,balancing,15,5000,202278
p1_p2,complex,balancing,15,5000,203320
p1_p2,complex,balancing,15,5000,201575
p1_p2,complex,balancing,15,5000,201633
p1_p2,complex,balancing,15,5000,202084
p1_p2,complex,balancing,15,5000,202757
p1_p2,complex,balancing,15,5000,202477
p1_p2,complex,balancing,15,5000,202174
p1_p2,complex,balancing,15,5000,202559
p1_p2,complex,balancing,15,5000,201652
p1_p2,complex,balancing,15,5000,202842
p1_p2,complex,adaptiveint,15,20000,139216
p1_p2,complex,adaptiveint,15,20000,139109
p1_p2,complex,adaptiveint,15,20000,139454
p1_p2,complex,adaptiveint,15,20000,139314
p1_p2,complex,adaptiveint,15,20000,139322
p1_p2,complex,adaptiveint,15,20000,138326
p1_p2,complex,adaptiveint,15,20000,138682
p1_p2,complex,adaptiveint,15,20000,139102
p1_p2,complex,adaptiveint,15,20000,139583
p1_p2,complex,adaptiveint,15,20000,139383
p1_p2,complex,adaptiveint,15,20000,139256
p1_p2,complex,adaptiveint,15,20000,139286
p1_p2,complex,adaptiveint,15,20000,139204
p1_p2,complex,adaptiveint,15,20000,139462
p1_p2,complex,adaptiveint,15,20000,139138
p1_p2,complex,adaptiveint,15,20000,139590
p1_p2,complex,adaptiveint,15,20000,139598
p1_p2,complex,adaptiveint,15,20000,139249
p1_p2,complex,adaptiveint,15,20000,139507
p1_p2,complex,adaptiveint,15,20000,138880
p1_p2,complex,adaptiveint,15,20000,138915
p1_p2,complex,adaptiveint,15,20000,139122
p1_p2,complex,adaptiveint,15,20000,138532
p1_p2,complex,adaptiveint,15,20000,139317
p1_p2,complex,adaptiveint,15,20000,138953
p1_p2,complex,adaptiveint,15,20000,138796
p1_p2,complex,adaptiveint,15,20000,139001
p1_p2,complex,adaptiveint,15,20000,139438
p1_p2,complex,adaptiveint,15,20000,139448
p1_p2,complex,adaptiveint,15,20000,140021
p1_p2,complex,adaptiveint,15,20000,139180
p1_p2,complex,adaptiveint,15,20000,139555
p1_p2,complex,adaptiveint,15,20000,138939
p1_p2,complex,adaptiveint,15,20000,139253
p1_p2,complex,adaptiveint,15,20000,139054
p1_p2,complex,adaptiveint,15,20000,139423
p1_p2,complex,adaptiveint,15,20000,138907
p1_p2,complex,adaptiveint,15,20000,139101
p1_p2,complex,adaptiveint,15,20000,138959
p1_p2,complex,adaptiveint,15,20000,139373
p1_p2,complex,adaptiveint,15,20000,139292
p1_p2,complex,adaptiveint,15,20000,139453
p1_p2,complex,adaptiveint,15,20000,140028
p1_p2,complex,adaptiveint,15,20000,139120
p1_p2,complex,adaptiveint,15,20000,139080
p1_p2,complex,adaptiveint,15,20000,138923
p1_p2,complex,adaptiveint,15,20000,139041
p1_p2,complex,adaptiveint,15,20000,139527
p1_p2,complex,adaptiveint,15,20000,139375
p1_p2,complex,adaptiveint,15,20000,138927
p1_p2,complex,adaptiveint,15,20000,138937
p1_p2,complex,adaptiveint,15,20000,139142
p1_p2,complex,adaptiveint,15,20000,139068
p1_p2,complex,adaptiveint,15,20000,138937
p1_p2,complex,adaptiveint,15,20000,139051
p1_p2,complex,adaptiveint,15,20000,138824
p1_p2,complex,adaptiveint,15,20000,139172
p1_p2,complex,adaptiveint,15,20000,139955
p1_p2,complex,adaptiveint,15,20000,139205
p1_p2,complex,adaptiveint,15,20000,139500
p1_p2,complex,adaptiveint,15,20000,139218
p1_p2,complex,adaptiveint,15,20000,138717
p1_p2,complex,adaptiveint,15,20000,139205
p1_p2,complex,adaptiveint,15,20000,138776
p1_p2,complex,adaptiveint,15,20000,138903
p1_p2,complex,adaptiveint,15,20000,139708
p1_p2,complex,adaptiveint,15,20000,139132
p1_p2,complex,adaptiveint,15,20000,139852
p1_p2,complex,adaptiveint,15,20000,138762
p1_p2,complex,adaptiveint,15,20000,139335
p1_p2,complex,adaptiveint,15,20000,139264
p1_p2,complex,adaptiveint,15,20000,138960
p1_p2,complex,adaptiveint,15,20000,138925
p1_p2,complex,adaptiveint,15,20000,138691
p1_p2,complex,adaptiveint,15,20000,139004
p1_p2,complex,adaptiveint,15,20000,139086
p1_p2,complex,adaptiveint,15,20000,138384
p1_p2,complex,adaptiveint,15,20000,138613
p1_p2,complex,adaptiveint,15,20000,138656
p1_p2,complex,adaptiveint,15,20000,139202
p1_p2,complex,adaptiveint,15,20000,139826
p1_p2,complex,adaptiveint,15,20000,138893
p1_p2,complex,adaptiveint,15,20000,139119
p1_p2,complex,adaptiveint,15,20000,139429
