L,nu1,nu2,T,m12,m21,theta0,model,genome,dfe,divtime,percent
-476.546891451001,1.9832808461599856,1.9906001970829423,3.943128580934845,5.440613564312032e-05,0.0,673.966038293238,nomig,simple,bgs,5000,NA
-507.01979484204696,1.996623018862687,1.942664265907448,3.9397582807992135,0.0,0.0002778920539505,677.6378403452816,nomig,simple,bgs,5000,NA
-1150.4151389824694,0.7923220860318957,1.0317362843874822,0.2778208233247979,0.0004685571084967,0.0092546014024212,1827.131682377624,p1_p2,simple,linkedp1,1250,15
-1147.10500550755,0.8204965107499567,1.1068475439264078,0.2843704663972621,0.0088169517529804,0.033914902244137,1788.5403660112954,p1_p2,simple,linkedp1,1250,15
-1122.768114485165,0.7747724562256783,1.0615778046014557,0.2754497243074916,0.017767582231947,0.0395151277678304,1826.86820736226,p1_p2,simple,linkedp1,1250,15
-1107.1123900683317,0.8031314983198939,1.1152089873642894,0.3029659343509442,0.0575374864341067,0.0869216440461026,1776.778067248866,p1_p2,simple,linkedp1,1250,15
-1097.712463465683,0.786146350296973,1.040824875455678,0.305363236557515,0.0803598621383187,0.1721761185916893,1805.1245084559296,p1_p2,simple,linkedp1,1250,15
-1116.8011323592957,0.8685339758034395,1.0670764194270346,0.3187230297769824,0.0470867001187267,0.1105003777487282,1754.7205052293943,p1_p2,simple,linkedp1,1250,15
-1083.5625629368617,0.861730042089844,1.1406498366973596,0.3688007386204403,0.1747092589200052,0.2682117929940747,1698.434226876422,p1_p2,simple,linkedp1,1250,15
-1170.6508154431149,0.810856186531829,1.0376534040678511,0.2802566204010166,0.0013549680683911,0.0147813676354307,1816.1981140683229,p1_p2,simple,linkedp1,1250,15
-1118.186680547622,0.7146972497515444,0.9369680572853946,0.2470109081307893,0.0185478067476669,0.0267206608651978,1917.3552101914065,p1_p2,simple,linkedp1,1250,15
-1092.7645422333117,0.8487956102251519,1.1317894513260471,0.316095881211322,0.0154832445689232,0.139132030700327,1745.267133064981,p1_p2,simple,linkedp1,1250,15
-1156.5767767533082,0.7950897241488938,1.0279177599084868,0.2791116336322026,0.0110594415562268,0.040216665739843,1826.3946357351224,p1_p2,simple,linkedp1,1250,15
-1134.619370393262,0.842844712148141,1.0591554374303742,0.2952641320896054,0.0001597980343681,0.023478801583676,1785.06520786979,p1_p2,simple,linkedp1,1250,15
-1098.5042452387747,0.8709379278589485,1.1054003451503218,0.3470910850771625,0.1028029440865019,0.2435274328819049,1721.4519513617863,p1_p2,simple,linkedp1,1250,15
-1138.1371994832448,0.8939490660802394,1.1521651073735697,0.3129105021241262,0.0262156819502754,0.0503917858142871,1725.951081006229,p1_p2,simple,linkedp1,1250,15
-1150.4598064455165,0.7326654336701329,1.0517970759683593,0.2728498385748442,0.0356076137653939,0.034730617723699,1848.868967317759,p1_p2,simple,linkedp1,1250,15
-1127.0858604843895,0.8917620333793423,1.1609099670183278,0.3321394228775993,0.0606302926180705,0.0727061771073989,1708.4049518004315,p1_p2,simple,linkedp1,1250,15
-1142.9119901765744,0.8535104674238015,1.1192930550913651,0.315145119695865,0.0596812117941979,0.0765578935151178,1747.1158002585378,p1_p2,simple,linkedp1,1250,15
-1109.909981157125,0.8954135498797986,1.056389839851936,0.3596609175892705,0.0270624437147083,0.3907118676852023,1720.30179532449,p1_p2,simple,linkedp1,1250,15
-1111.2992586332605,0.9251936917076418,1.1370714962881223,0.3390138032026584,0.0087642848704312,0.1845663086332622,1699.738407678566,p1_p2,simple,linkedp1,1250,15
-1094.4914988743485,0.8936132306799774,1.1752119889408537,0.3619136311563189,0.1348111204722359,0.164415046288577,1681.368179474831,p1_p2,simple,linkedp1,1250,15
-1166.0844942378244,0.8267840965076002,1.0608088812778902,0.2844580559876932,0.0007000931789674,0.0137287286993741,1799.582847234728,p1_p2,simple,linkedp1,1250,15
-1134.8655765562903,0.754543903478069,1.087426098485859,0.2806842954156404,0.0179349647478672,0.0151091023334633,1822.109927047068,p1_p2,simple,linkedp1,1250,15
-1060.446478921629,0.8957914532895976,1.106768598762938,0.3426497302955645,0.055672353806983,0.2180609401995669,1715.5725315373231,p1_p2,simple,linkedp1,1250,15
-1105.364070253957,0.9507534928392546,1.0293701019108967,0.3883933505436867,0.0115732163541027,0.4951065095944944,1690.3139277051348,p1_p2,simple,linkedp1,1250,15
-1157.905205944372,0.8164146764543123,1.0510819266085845,0.2841922107145361,0.0143851460853986,0.0170543999592903,1806.5501841903597,p1_p2,simple,linkedp1,1250,15
-1141.3130973828995,0.778647296730045,1.035703411276668,0.2826877458142144,0.0313921343144893,0.0513062166273569,1827.285488302355,p1_p2,simple,linkedp1,1250,15
-1135.888583930083,0.8327049982035133,1.0432558001919126,0.2875920400466965,0.0255018529747768,0.0789077997128484,1800.5154784052831,p1_p2,simple,linkedp1,1250,15
-1130.9252380655792,0.8297415632060823,1.0923554659839092,0.2926478504545036,0.0188261437207584,0.0502595164220808,1782.2760225104305,p1_p2,simple,linkedp1,1250,15
-1118.6119243912062,0.8043492430804495,1.0472820874704822,0.276495568454652,0.0334722768174901,0.0104541734872912,1818.791832041774,p1_p2,simple,linkedp1,1250,15
-1118.0261767692818,0.8188901485964347,1.1879404496229105,0.2962105902583919,0.0438171835254614,0.0219389718437446,1755.9297388032082,p1_p2,simple,linkedp1,1250,15
-1146.1082265306948,0.78751101729697,1.0774797417870874,0.2876924218417355,0.0060688312948036,0.0490894496909255,1806.6848167376556,p1_p2,simple,linkedp1,1250,15
-1132.3109700952828,0.8373927956339441,1.064563616389444,0.2905739574696312,0.0188664241173396,0.0392806712465184,1789.4691637878173,p1_p2,simple,linkedp1,1250,15
-1095.5838511197592,0.8687541673001337,1.070447353367458,0.3440288027533661,0.073144330855194,0.3071624529651212,1735.9439257390522,p1_p2,simple,linkedp1,1250,15
-1087.2050827617122,0.8333101703863651,1.101964711226012,0.3523787226257543,0.099267528536792,0.2690468692623184,1732.8863784383434,p1_p2,simple,linkedp1,1250,15
-1120.7229859738668,0.9121487608055094,1.2042670307126433,0.3519831217382382,0.0922609259410486,0.1279688320991832,1674.7013835283335,p1_p2,simple,linkedp1,1250,15
-1129.5637816338383,0.8212566971929992,1.078972464294326,0.3052861037135869,0.0488074720827785,0.079021373247698,1778.8899210160782,p1_p2,simple,linkedp1,1250,15
-1117.383393606871,0.8061972333479048,1.0862988802283309,0.3225307205494738,0.1830767282484284,0.0941877229017684,1768.196557041745,p1_p2,simple,linkedp1,1250,15
-1143.6229701089107,0.8133368437993271,0.9957946174829984,0.2951727494242404,0.0296811399086385,0.0744555728989381,1816.6611750865227,p1_p2,simple,linkedp1,1250,15
-1131.6278405684216,0.7049457345283321,0.9934467509024691,0.2679115102463177,0.0525811149841385,0.0284670673017223,1884.0736501483188,p1_p2,simple,linkedp1,1250,15
-1114.7214785809442,0.8343643108328891,1.1218401041659325,0.2923507688071473,0.0390370212238088,0.035315882542766,1772.1894153870596,p1_p2,simple,linkedp1,1250,15
-1078.6026054662716,0.8331788925656103,1.08966303127106,0.3157958577484471,0.0,0.2239270942851517,1764.4981598002646,p1_p2,simple,linkedp1,1250,15
-1140.9415815958705,0.8803362548113365,1.0884450591297656,0.3522743368789349,0.0239698290549225,0.3145313950604239,1720.5221502703407,p1_p2,simple,linkedp1,1250,15
-1138.6150961823196,0.7832537292115235,1.0312226374655191,0.2719971321545924,0.0035964738270063,0.0461257204520117,1836.1491765860023,p1_p2,simple,linkedp1,1250,15
-1081.935210093367,0.8535977781368247,1.2385874310568927,0.3748461820531114,0.1455874255718958,0.1952815763091463,1668.718158520052,p1_p2,simple,linkedp1,1250,15
-1082.2807039014288,0.8475782337806166,1.1495371551809996,0.3567498264103834,0.1164021727575004,0.2152877763585827,1709.387841236903,p1_p2,simple,linkedp1,1250,15
-1083.5629595201729,0.934090776818604,1.071561317678767,0.3686011691417397,0.0534467747660383,0.3570258468762086,1694.976478345343,p1_p2,simple,linkedp1,1250,15
-1114.600807028345,0.8419264738585278,1.0437339450286784,0.3407453969576273,0.0548780958334503,0.3844089173258816,1757.85699512863,p1_p2,simple,linkedp1,1250,15
-1127.2675873832654,0.8067581476902393,1.0995310999062662,0.2966513321784184,0.0565578111590904,0.0310546969435385,1784.807158864896,p1_p2,simple,linkedp1,1250,15
-1080.3226005806357,0.8752645277822823,1.108564069695814,0.3471090989881093,0.0146704792372808,0.3002662542723786,1720.1029996698114,p1_p2,simple,linkedp1,1250,15
-1092.1860163429972,0.8980132298453836,1.0801243242169511,0.3697424255796431,0.0422348145864073,0.3838895323799213,1704.7919873186977,p1_p2,simple,linkedp1,1250,15
-1311.5413395433131,0.5309446598240972,0.6046421251972225,0.1759578338429771,0.0004986972094464,0.0364766299317982,2222.647972840302,p1_p2,simple,linkedp1,1250,15
-1078.679167218967,0.9395137152748692,1.0953903925781352,0.3773986149303233,0.0055474670748842,0.4054067871691508,1680.6294085095103,p1_p2,simple,linkedp1,1250,15
-1151.590887881132,0.7884563594313013,1.110224897793926,0.3110806298510078,0.1327996288693404,0.0577959963010437,1776.5244646667013,p1_p2,simple,linkedp1,1250,15
-1155.4122289501424,0.8602305711801729,1.1286518825866865,0.2960321707998595,0.0194954149471209,0.0336681971116798,1758.1575994767063,p1_p2,simple,linkedp1,1250,15
-1112.8918725166382,0.7929699383714485,1.065497263694887,0.2831819320238216,0.0048210764984842,0.0676743070431815,1812.2976206502335,p1_p2,simple,linkedp1,1250,15
-1145.7611010716428,0.9116462724803502,1.1876779084644578,0.3166547450027013,0.0495292272281324,0.0087930847124961,1707.1784395697534,p1_p2,simple,linkedp1,1250,15
-1136.0983650538103,0.8026431168194031,1.0454872382739857,0.290960910541655,0.0401196325293198,0.0695652709447612,1808.0682890160376,p1_p2,simple,linkedp1,1250,15
-1139.4985412209255,0.8970945568484459,1.15032909754417,0.3532072330132686,0.0711059249429118,0.2055088903033048,1694.4186251795606,p1_p2,simple,linkedp1,1250,15
-1147.9456665652751,0.8392205553045524,1.1207506392325453,0.2960864611244886,0.0289806209697415,0.0303041877660187,1767.5219127157554,p1_p2,simple,linkedp1,1250,15
-1182.8987261436862,0.6898434968698921,0.8587488125785463,0.2408157546375816,0.0515691225160689,0.0640566806214307,1963.5960921504404,p1_p2,simple,linkedp1,1250,15
-1101.536870588766,0.8350145767162095,1.1551805387398608,0.3073237482470814,0.0870920158806802,0.0150162924558722,1749.2969317434536,p1_p2,simple,linkedp1,1250,15
-1121.4652311066295,0.8407965554852903,1.0825563143181431,0.330753170921003,0.1878949091718064,0.1136428847276306,1750.1881181775882,p1_p2,simple,linkedp1,1250,15
-1099.348085926524,0.8335285367540539,1.11127900966963,0.3133899550662705,0.1268208145520797,0.0482517234445739,1757.518021273562,p1_p2,simple,linkedp1,1250,15
-1117.9136034253393,0.8781556498883449,1.0820547358974626,0.33031571185384,0.0125421770529266,0.2177137984828288,1738.7888763347323,p1_p2,simple,linkedp1,1250,15
-1051.9334563167245,0.9085959484490668,1.1743361484818395,0.3945033161881927,0.1045816199913819,0.2873247717033917,1654.848607771422,p1_p2,simple,linkedp1,1250,15
-1120.7649654082688,0.8724591117150237,1.0985702244026343,0.3566165319751608,0.1201401403238298,0.2740909764434359,1716.1920308193455,p1_p2,simple,linkedp1,1250,15
-1092.264564894661,0.9031558162272034,1.1106345884765785,0.341552385608017,0.0,0.28779746270612,1713.7880432295285,p1_p2,simple,linkedp1,1250,15
-1090.5374910224637,0.8347762622461032,1.1271349600235177,0.3424786847651989,0.1813331047209945,0.214131055559193,1730.9368663975215,p1_p2,simple,linkedp1,1250,15
-1099.8503705798862,0.9107082856406724,1.1640711284720633,0.3753673461139153,0.1294587599437031,0.2662329089024824,1669.9937466953177,p1_p2,simple,linkedp1,1250,15
-1309.142180347471,0.5039442572906242,0.6037339476258792,0.1771520122857316,0.0366419917107258,0.0795999295087923,2241.617734902948,p1_p2,simple,linkedp1,1250,15
-1135.1288393473465,0.8442159646275074,1.12813248944287,0.2872541042154133,0.0455658700286136,0.013270554005896,1771.3021488292052,p1_p2,simple,linkedp1,1250,15
-1102.9541760132936,0.9484868676567106,1.133495933260368,0.3601961338969506,0.0400013098628853,0.3109396214603085,1677.8979495965857,p1_p2,simple,linkedp1,1250,15
-1153.1699770287346,0.8652160126195402,1.0794229317885733,0.3213843616595188,0.0588190440703079,0.1547717185646819,1750.397591593446,p1_p2,simple,linkedp1,1250,15
-1115.8032067425556,0.8630353677983228,1.1631154891699276,0.3096256927832899,0.0035936268671648,0.0511595567398314,1736.2034923523468,p1_p2,simple,linkedp1,1250,15
-1086.5626589790672,0.9900257895540274,1.1588676294169638,0.4171450536385863,0.0911973714088071,0.4003542921640643,1618.157818191548,p1_p2,simple,linkedp1,1250,15
-1124.3231145437674,0.8370514097714659,1.1042238526884682,0.3013891218979164,0.0098141026553707,0.1259572772987512,1769.5049445608674,p1_p2,simple,linkedp1,1250,15
-1154.4117570297926,0.8520847876226053,1.059112398087459,0.3025411827078371,0.0475939519558076,0.033976719525171,1775.6025241925583,p1_p2,simple,linkedp1,1250,15
-1129.3902831147034,0.8357009542754277,1.1359525857776558,0.2826101751370692,0.003937962100789,0.0164860561891856,1776.4831551600412,p1_p2,simple,linkedp1,1250,15
-1100.9144011085828,0.8528848084057613,1.060620205059267,0.33085992377822,0.0014257759411613,0.2987260785923256,1755.0903518119471,p1_p2,simple,linkedp1,1250,15
-1131.7913121610252,0.7607821822757759,1.0505329691782612,0.2695171933456646,0.0078795946162528,0.0011278972281202,1840.6273975985096,p1_p2,simple,linkedp1,1250,15
-1113.3269715721287,0.8601837681244145,1.04779533939198,0.2983583929527354,0.0225512514323983,0.0831996128031512,1780.1254812448583,p1_p2,simple,linkedp1,1250,15
-1144.9274043543585,0.7910680785033863,1.045384759887169,0.276687754851487,0.0273208112620145,0.0223091110056507,1824.332245122056,p1_p2,simple,linkedp1,1250,15
-1110.5009419998037,0.8463203282372422,1.0997854911094134,0.3140713506394028,0.0380331890731199,0.0938293656626091,1756.4951621240773,p1_p2,simple,linkedp1,1250,15
-1080.4830318994163,0.8904386925717733,1.158360948375438,0.3595566785902117,0.0714242507471627,0.2180398664892204,1689.8439015212834,p1_p2,simple,linkedp1,1250,15
-1097.472314618086,0.9452272628418592,1.1171041120635206,0.3688643992348192,0.0333771749056106,0.3235983523911516,1677.388986392367,p1_p2,simple,linkedp1,1250,15
-1159.6649200075467,0.841862499037593,1.1444968200739132,0.3121561616262031,0.0603871655061642,0.0330780528670259,1746.0880463790793,p1_p2,simple,linkedp1,1250,15
-1511.4415821938123,0.4308621776490364,0.4324638094223859,0.1335526618815412,0.0122998024213747,0.0237359519647165,2434.389550475321,p1_p2,simple,linkedp1,1250,15
-1104.6253125080634,0.8558528753334186,1.2080887063794454,0.314035350709558,0.048678975175539,0.0503619385297305,1722.681515256124,p1_p2,simple,linkedp1,1250,15
-1059.1303969986243,0.859504014796489,1.0205343548548842,0.3505581293568364,0.0,0.3693488954618658,1751.703913678127,p1_p2,simple,linkedp1,1250,15
-1132.09631656824,0.8702509697347293,1.0964360103316195,0.3577020933208492,0.0983413616761322,0.263414315187933,1716.855007306532,p1_p2,simple,linkedp1,1250,15
-1097.583070440783,0.8264683368451284,1.0508248473414668,0.3158557413883577,0.0836805178419909,0.1197658372017409,1777.4419545408766,p1_p2,simple,linkedp1,1250,15
-1078.446444039392,0.8454022229511787,1.0972769364324524,0.3256975860452568,0.0167051796274977,0.1551943687426959,1748.9990949649534,p1_p2,simple,linkedp1,1250,15
-1081.6084144806755,0.897221380394021,1.1209239140918772,0.3413992968139966,0.0178985633220844,0.1686622746991709,1711.6078559383338,p1_p2,simple,linkedp1,1250,15
-1112.1156207447225,0.9127691018728324,1.15840837689485,0.3260633436870959,0.061452747949726,0.0954078208140769,1707.3580173647274,p1_p2,simple,linkedp1,1250,15
-1072.0614561387583,0.9492260432442408,1.178276150370784,0.3999179421358066,0.0641667114421813,0.3156027834272303,1636.888041898275,p1_p2,simple,linkedp1,1250,15
-1172.5980086085267,0.7538003715178172,0.9439583924697396,0.2599825223073861,0.0009604953962512,0.0268666758965302,1887.2293137955608,p1_p2,simple,linkedp1,1250,15
-1104.4892249155732,0.8992301690373997,1.1709131255220877,0.3744007384428933,0.0794039893116079,0.3159679305432675,1673.6023432474396,p1_p2,simple,linkedp1,1250,15
-1055.1645942422783,0.9864077268656668,1.165774013983161,0.4057434031224849,0.040921916267683,0.3696914713337885,1624.9803698836142,p1_p2,simple,linkedp1,1250,15
-1158.3981672338955,0.7973522815566059,1.1006545703165846,0.2916623416344718,0.0435912876174841,0.0335267775491674,1792.301409989756,p1_p2,simple,linkedp1,1250,15
-1088.492138299891,0.8956371002703897,1.1300955371079258,0.3291597252389637,0.0005646448641819,0.1392849126807145,1718.9741878195373,p1_p2,simple,linkedp1,1250,15
-980.5985376828512,0.6839235772003476,0.8025492023372356,0.9165582635755088,0.013369541775604,0.071924783528878,1706.6191485776385,p1_p2,drosophila,neutral,5000,NA
-1023.5775027240522,0.7017254437445533,0.8031255150372404,0.928456002372406,0.0219235580454737,0.082041441702631,1691.7379356499412,p1_p2,drosophila,neutral,5000,NA
-978.393428194455,0.7282698930080156,0.7970932187977254,0.9759433417281524,0.0041376265289904,0.1097748421514496,1666.320431575325,p1_p2,drosophila,neutral,5000,NA
-1000.0285622622288,0.719727068130855,0.8449076384366098,1.0024517552679464,0.0087174992180872,0.0961243088051786,1636.3068563627337,p1_p2,drosophila,neutral,5000,NA
-985.5064361182472,0.5944293802343797,0.7607532514525355,0.7585002455968812,0.0044876015544906,0.0433660800426338,1843.894488743936,p1_p2,drosophila,neutral,5000,NA
-1009.2728782493748,0.684614763751913,0.7904086537801709,0.9284671065683668,0.0040726956606102,0.088862231096114,1710.9188906517425,p1_p2,drosophila,neutral,5000,NA
-997.9007744744767,0.7578056197839925,0.8517141129600668,1.006144768545077,0.0022386694524466,0.0992179375450173,1608.9819353304313,p1_p2,drosophila,neutral,5000,NA
-969.270392323019,0.6860002556387838,0.8138415908130368,0.9156784409671272,0.0020921360366838,0.087080907351315,1699.0459644432476,p1_p2,drosophila,neutral,5000,NA
-1016.447043425045,0.7301551018110242,0.8529874947250501,0.9891459926231904,0.0063165111557324,0.0819327851182635,1628.438326484698,p1_p2,drosophila,neutral,5000,NA
-1002.1219318945516,0.6897648065279794,0.8059729135033873,0.9077085128589087,0.0069952993471495,0.0902407381115949,1703.7366273801176,p1_p2,drosophila,neutral,5000,NA
-969.9022791041012,0.6491776657323048,0.7880185874919606,0.8752454971416571,0.0109635074635438,0.0845076281617801,1751.715195468721,p1_p2,drosophila,neutral,5000,NA
-969.1900980806062,0.6580677666022147,0.768975348519276,0.8590470524327648,0.0025674905867971,0.0807998993117763,1762.3018580169123,p1_p2,drosophila,neutral,5000,NA
-977.925789684012,0.7665455460844788,0.9024096676627894,1.045698752311078,0.0060232742412563,0.0885756040761954,1566.8189292400425,p1_p2,drosophila,neutral,5000,NA
-1015.1589557096818,0.6965193829453782,0.8195151638443144,0.958518123808904,0.0145392265814487,0.0974687479617459,1677.4930385904695,p1_p2,drosophila,neutral,5000,NA
-999.420953734381,0.6915018329224366,0.8015706260570304,0.935549054187799,0.007324920723087,0.0885001189534046,1697.4863137758075,p1_p2,drosophila,neutral,5000,NA
-999.4600810879126,0.6765250907268029,0.7968634493416865,0.8769008168058435,0.0058364362192754,0.0909100071808424,1726.9087835931464,p1_p2,drosophila,neutral,5000,NA
-1009.4864081357248,0.6804260808828535,0.7692853105753217,0.8911518382055451,0.0,0.0993866583501415,1737.9677483814262,p1_p2,drosophila,neutral,5000,NA
-976.9026628891704,0.7147846982083437,0.8172065291329265,1.0043804969421597,0.0098432533906732,0.0947283159122788,1654.8068892999788,p1_p2,drosophila,neutral,5000,NA
-976.3755303984478,0.6618082478088461,0.7904065662235285,0.9218808767366824,0.0114539099471477,0.101809961735497,1728.9001698340014,p1_p2,drosophila,neutral,5000,NA
-961.8484955718794,0.7316809269490971,0.8343674112442289,0.9403475808494453,0.007795210353319,0.0752231983571227,1651.0046004761357,p1_p2,drosophila,neutral,5000,NA
-978.6511822680928,0.6627605347291563,0.80287037066069,0.8716535532253953,0.0041260494413019,0.0684398141974925,1733.2014814752083,p1_p2,drosophila,neutral,5000,NA
-972.1038409887008,0.7494137074032838,0.8667912819114273,1.043936894032646,0.0138497391572633,0.0924815604088129,1595.7007742578703,p1_p2,drosophila,neutral,5000,NA
-990.7147136043952,0.7329500863557953,0.8119796884230277,0.9627071090317896,0.0,0.0952208407759545,1657.603677010182,p1_p2,drosophila,neutral,5000,NA
-934.1625556413198,0.7246883546008652,0.8015551558948019,0.979491482263926,0.0041001281274373,0.0852380489424469,1664.0408536355912,p1_p2,drosophila,neutral,5000,NA
-988.3250642679212,0.753243136154212,0.8253543684019289,1.0124394010082445,0.0064293773916581,0.0967074274662597,1624.5164344217983,p1_p2,drosophila,neutral,5000,NA
-982.7134845555654,0.6594784247511759,0.7766266017741689,0.8927635974024967,0.005312268987487,0.0929644088086138,1747.1562881207744,p1_p2,drosophila,neutral,5000,NA
-969.6885539466024,0.7461268126792914,0.8618900483849878,1.0250827037955528,0.0126595176612269,0.0840477073892291,1604.7928847544215,p1_p2,drosophila,neutral,5000,NA
-1006.0622908007632,0.6753264895256342,0.8367307909621138,0.9339647908807974,0.0070443891755489,0.0785085329432841,1686.940500638233,p1_p2,drosophila,neutral,5000,NA
-977.6877059392534,0.6988678077139817,0.8007389614233542,0.910698308788108,0.0073503372835676,0.0771205318696965,1699.6731781814578,p1_p2,drosophila,neutral,5000,NA
-948.215539162505,0.7467644952976273,0.8575809633399153,1.0069066947927885,0.0078224701704949,0.0933391951226153,1611.8323299247388,p1_p2,drosophila,neutral,5000,NA
-961.8201593767392,0.7567855395013455,0.8666127890139098,1.0566283966287149,0.0047548736653314,0.1010400537311365,1588.5740657931508,p1_p2,drosophila,neutral,5000,NA
-946.2722112068147,0.7400565156839658,0.8364525291649632,1.004072367338514,0.0055951601356738,0.0932368367680997,1628.198473888041,p1_p2,drosophila,neutral,5000,NA
-1007.2440281177736,0.6980285905197314,0.8411188216413923,0.9619956997316592,0.0191720488477036,0.0710285160419496,1661.9249075678931,p1_p2,drosophila,neutral,5000,NA
-978.729792481081,0.7073069819727139,0.8361190249897185,0.9896888655905792,0.0266061117766229,0.0887091080159168,1652.2842346671976,p1_p2,drosophila,neutral,5000,NA
-956.501681085329,0.7091638117848645,0.8081595689527793,0.939239832075728,0.0073793689997031,0.077902237571095,1680.645008782419,p1_p2,drosophila,neutral,5000,NA
-985.505912052362,0.6879235087392772,0.781245010329213,0.937675988445982,0.0138610589106119,0.0909983917554138,1712.1085704653271,p1_p2,drosophila,neutral,5000,NA
-962.1665550471512,0.718056880373713,0.8389023286533677,0.945857438649711,0.0100445282277146,0.0634165300881736,1654.8195929759102,p1_p2,drosophila,neutral,5000,NA
-970.9931897867745,0.7138242952007713,0.8278457897643848,0.9909133040544248,0.0057024897918077,0.0979464546964267,1652.841210056219,p1_p2,drosophila,neutral,5000,NA
-997.8462275038828,0.6774288064087993,0.8006085995683747,0.8869255760529264,0.0002855108091753,0.0853928512375353,1720.877511086991,p1_p2,drosophila,neutral,5000,NA
-938.2550714599906,0.6553883233007617,0.7648802472640198,0.8534827304270004,0.0042136765331943,0.0782924564386201,1768.4520607557429,p1_p2,drosophila,neutral,5000,NA
-975.0582721544706,0.6089790551195653,0.7301126077562886,0.8007801179442288,0.0093755691254728,0.0637098269407917,1842.4571502593492,p1_p2,drosophila,neutral,5000,NA
-1009.4188569826912,0.7176736439459305,0.8141908712950849,0.9448533248413892,0.0009922341072049,0.0814972025305866,1670.1997256245922,p1_p2,drosophila,neutral,5000,NA
-1016.3698522167632,0.7075519785273879,0.8087418401357226,0.9504524731113148,0.0095444493230947,0.1002901370921152,1679.09315909957,p1_p2,drosophila,neutral,5000,NA
-960.9552251125608,0.7777523330374476,0.9124792349871108,1.0354492486618927,0.0026937684178091,0.0690129232437322,1557.5893026210815,p1_p2,drosophila,neutral,5000,NA
-999.7802904893394,0.8085287983257196,0.9022300894531672,1.1528325947031053,0.0132826465321889,0.0864503103649889,1517.9142485960615,p1_p2,drosophila,neutral,5000,NA
-974.1442237307344,0.6880744516143635,0.8259433252531544,0.9111619145227048,0.0075745926605902,0.0821238138701334,1691.5548022133844,p1_p2,drosophila,neutral,5000,NA
-970.3928985011288,0.7223978406484722,0.7835402779708655,0.989154814000896,0.0,0.1110083698054778,1674.7324206778396,p1_p2,drosophila,neutral,5000,NA
-953.1432804429952,0.6953431954636662,0.7893229094930506,0.931896855004317,0.0018131655634477,0.0959973969093755,1703.7401027858994,p1_p2,drosophila,neutral,5000,NA
-961.9800897298328,0.7294369530769885,0.8315801480185261,0.99949359955331,0.0084562051920596,0.092081339518574,1638.5681686279545,p1_p2,drosophila,neutral,5000,NA
-1003.5964131290316,0.7265431601975262,0.8399174582733706,0.9796437485918584,0.0233016429096653,0.0771969504698939,1640.487560130538,p1_p2,drosophila,neutral,5000,NA
-989.4216218696954,0.6939541404687838,0.8350919339023875,0.9462910612690504,0.0043445938990501,0.0834445787455992,1672.6484026393146,p1_p2,drosophila,neutral,5000,NA
-985.5153019438231,0.6927079333701791,0.7847723529568709,0.9205760092985622,0.0016825038205582,0.0835609790239359,1711.0027414515805,p1_p2,drosophila,neutral,5000,NA
-1004.8896527748228,0.6877637117416053,0.833705211750521,0.9870974234640872,0.0210884064585047,0.0991247478337178,1667.1676224599223,p1_p2,drosophila,neutral,5000,NA
-969.244615440442,0.7726404826497957,0.8854327626988855,1.080211695253883,0.0100022464776256,0.0931828433571466,1563.5773817613492,p1_p2,drosophila,neutral,5000,NA
-1006.7467483677156,0.6849627417128576,0.7990080263843298,0.8934536187789244,0.0036304947723505,0.0858815323855695,1715.0190194572544,p1_p2,drosophila,neutral,5000,NA
-984.9887568225424,0.6761305677553611,0.8181971508490711,0.8806534849874764,0.01136715836674,0.0730313968986043,1712.3947000628673,p1_p2,drosophila,neutral,5000,NA
-1079.0100892700268,0.6255459699285332,0.7356677596966733,0.7319515738580505,0.0016800513059107,0.0177255908309556,1845.106078657456,p1_p2,drosophila,neutral,5000,NA
-975.646647638886,0.6493957185149803,0.7850097745694615,0.8797013346902784,0.0007400147455878,0.08861680117089,1752.3253645669329,p1_p2,drosophila,neutral,5000,NA
-968.8328535854172,0.6538836658015152,0.807688561690541,0.7769142987806121,0.0005544149236473,0.025845571303633,1763.2121691232,p1_p2,drosophila,neutral,5000,NA
-976.0047941792924,0.6502199620746765,0.7950035538893039,0.852470886101546,0.0035368949181876,0.0550975809803001,1751.9435630289256,p1_p2,drosophila,neutral,5000,NA
-980.0481175280912,0.6918718320682242,0.7663827892883766,0.929773071493988,0.0,0.1042773027836632,1721.439926788306,p1_p2,drosophila,neutral,5000,NA
-1005.7985923319324,0.6761441544404355,0.7540424822654819,0.8925835179355165,0.0081078863300571,0.094743479463321,1750.4263626357492,p1_p2,drosophila,neutral,5000,NA
-1006.4571435216694,0.7803068597888272,0.855558156024636,1.0786659304974182,0.0113421615323885,0.1005806316626698,1575.6181206986423,p1_p2,drosophila,neutral,5000,NA
-994.4089846258482,0.7467359270764565,0.8410828592347244,1.0369362807437614,0.0114301298458247,0.0824909370310008,1612.7005106979536,p1_p2,drosophila,neutral,5000,NA
-955.7864160220856,0.7322495804978942,0.8680294855875842,1.0003837145922514,0.0026965753967401,0.0783593650598506,1615.775301490242,p1_p2,drosophila,neutral,5000,NA
-1011.9779450447834,0.6599735987320803,0.7354405632910792,0.8843683337500673,0.0005936634178281,0.1122049611899778,1777.4965650722856,p1_p2,drosophila,neutral,5000,NA
-1009.9950925009936,0.699031932258221,0.810690003699573,0.9731624397410864,0.0159468787340336,0.0964558263767574,1677.183815891446,p1_p2,drosophila,neutral,5000,NA
