,MIG12$,MIG21$,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,1.55294e-10,1.91201e-10,2073261,56288,4.3233336,4.2283898,-27480.242,-27472.662,20000,scaled,nomig,linkedancestor,5percent,94
0,2.37079e-10,3.37373e-11,2093016,68569,3.4410357,3.5617863,-27419.316,-27408.591,20000,scaled,nomig,linkedancestor,5percent,95
0,1.16829e-10,6.0158e-11,2089946,68238,3.6095022,3.452988,-27475.996,-27465.132,20000,scaled,nomig,linkedancestor,5percent,96
0,2.72399e-10,1.86524e-10,2010446,117621,2.0127496,2.0981565,-27435.069,-27425.071,20000,scaled,nomig,linkedancestor,5percent,97
0,2.28448e-10,3.75671e-11,2084668,55106,4.339289,4.3751497,-27391.743,-27382.565,20000,scaled,nomig,linkedancestor,5percent,98
0,5.26142e-10,4.64079e-10,2021337,59003,4.0466188,4.1040742,-27478.476,-27465.698,20000,scaled,nomig,linkedancestor,5percent,99
0,3.45872e-07,1.69717e-09,74896,257988,0.8485066,1.0647253,-37375.529,-37247.009,1250,scaled,p1_p2,linkedancestor,10percent,0
0,1.81498e-06,7.02453e-07,98854,142739,1.524482,1.9888507,-37394.157,-37221.221,1250,scaled,p1_p2,linkedancestor,10percent,1
0,1.17963e-08,6.39298e-06,83386,287930,0.6249445,0.5774559,-37361.017,-37110.947,1250,scaled,p1_p2,linkedancestor,10percent,2
0,1.14452e-06,2.22771e-06,140037,77490,2.8669921,3.2988415,-37303.491,-37144.926,1250,scaled,p1_p2,linkedancestor,10percent,3
0,2.00058e-06,8.86548e-07,115299,124729,1.8151398,2.5015038,-37174.638,-37006.218,1250,scaled,p1_p2,linkedancestor,10percent,4
0,1.03471e-06,9.47232e-09,79774,237426,0.94117,1.2494169,-37384.27,-37252.574,1250,scaled,p1_p2,linkedancestor,10percent,5
0,1.29294e-06,1.09384e-07,86869,199455,1.0873038,1.4923908,-37401.902,-37246.01,1250,scaled,p1_p2,linkedancestor,10percent,6
0,5.69213e-07,3.60843e-06,136431,74406,3.1961241,3.3325176,-37397.215,-37247.678,1250,scaled,p1_p2,linkedancestor,10percent,7
0,6.96825e-07,1.82348e-09,76533,260940,0.8398877,1.0578965,-37521.895,-37380.193,1250,scaled,p1_p2,linkedancestor,10percent,8
0,2.6243e-07,1.72489e-09,76578,248378,0.8704463,1.1430407,-37376.573,-37236.877,1250,scaled,p1_p2,linkedancestor,10percent,9
0,1.40044e-08,5.59487e-06,87024,172894,1.139138,1.0304435,-37464.639,-37239.795,1250,scaled,p1_p2,linkedancestor,10percent,10
0,1.16311e-06,1.03805e-08,85670,239540,0.8958306,1.2489554,-37364.941,-37217.944,1250,scaled,p1_p2,linkedancestor,10percent,11
0,1.70029e-08,5.16124e-06,101345,148764,1.3924377,1.3199222,-37461.592,-37270.752,1250,scaled,p1_p2,linkedancestor,10percent,12
0,1.29428e-07,3.92647e-06,131996,66563,3.8454063,3.5671777,-37234.632,-37081.03,1250,scaled,p1_p2,linkedancestor,10percent,13
0,1.50204e-06,2.07614e-06,123683,82724,2.6942965,3.1098357,-37380.044,-37223.219,1250,scaled,p1_p2,linkedancestor,10percent,14
0,3.64273e-07,1.98432e-09,75978,254109,0.8625145,1.1257113,-37406.999,-37268.914,1250,scaled,p1_p2,linkedancestor,10percent,15
0,4.15991e-09,5.63866e-06,93874,216546,0.8871079,0.8224974,-37486.425,-37265.734,1250,scaled,p1_p2,linkedancestor,10percent,16
0,2.60238e-07,1.09558e-09,70918,252776,0.8837468,1.1423824,-37373.735,-37237.606,1250,scaled,p1_p2,linkedancestor,10percent,17
0,4.73875e-09,6.80839e-06,55248,647866,0.2159547,0.2059146,-37640.194,-37376.732,1250,scaled,p1_p2,linkedancestor,10percent,18
0,5.16505e-07,2.54546e-09,74824,251373,0.9079386,1.0952968,-37500.669,-37377.41,1250,scaled,p1_p2,linkedancestor,10percent,19
0,1.67908e-06,1.8429e-07,85838,198197,1.0200114,1.4805975,-37559.531,-37427.995,1250,scaled,p1_p2,linkedancestor,10percent,20
0,2.29187e-08,7.28876e-06,51452,781097,0.1729473,0.1727306,-37404.58,-37133.882,1250,scaled,p1_p2,linkedancestor,10percent,21
0,1.08173e-07,4.27441e-06,111376,109697,1.9987492,1.959012,-37423.986,-37235.884,1250,scaled,p1_p2,linkedancestor,10percent,22
0,7.82132e-07,3.34631e-09,75372,253666,0.8538557,1.055977,-37382.87,-37232.433,1250,scaled,p1_p2,linkedancestor,10percent,23
0,8.56303e-07,5.38333e-08,88557,210688,1.0528535,1.4007946,-37297.897,-37158.81,1250,scaled,p1_p2,linkedancestor,10percent,24
0,2.57649e-07,1.48531e-10,74365,261428,0.8168722,1.0801025,-37225.147,-37084.256,1250,scaled,p1_p2,linkedancestor,10percent,25
0,5.62439e-08,4.37234e-06,106587,115377,1.7778732,1.8602917,-37439.394,-37253.15,1250,scaled,p1_p2,linkedancestor,10percent,26
0,2.80672e-07,2.2194e-09,72703,258156,0.8278528,1.1155586,-37432.565,-37294.175,1250,scaled,p1_p2,linkedancestor,10percent,27
0,1.512e-07,3.09182e-10,71000,255366,0.8524935,1.0536398,-37432.19,-37284.295,1250,scaled,p1_p2,linkedancestor,10percent,28
0,6.57946e-07,3.09334e-08,78440,219259,1.0074844,1.3250002,-37371.387,-37229.117,1250,scaled,p1_p2,linkedancestor,10percent,29
0,6.14357e-07,2.93478e-09,75641,251421,0.8687421,1.1036322,-37319.303,-37194.338,1250,scaled,p1_p2,linkedancestor,10percent,30
0,1.63362e-08,5.94423e-06,98353,211320,0.9026175,0.8785314,-37501.65,-37273.686,1250,scaled,p1_p2,linkedancestor,10percent,31
0,4.89891e-07,5.13685e-09,74646,252670,0.8888751,1.1206295,-37325.558,-37184.566,1250,scaled,p1_p2,linkedancestor,10percent,32
0,7.71351e-08,4.19121e-06,110055,90042,2.5727955,2.4424438,-37628.063,-37473.543,1250,scaled,p1_p2,linkedancestor,10percent,33
0,1.0845e-06,7.86862e-08,87816,204720,1.0593437,1.4656627,-37421.361,-37262.148,1250,scaled,p1_p2,linkedancestor,10percent,34
0,1.82221e-06,2.09468e-06,153614,86142,2.5181658,3.0381562,-37425.469,-37264.983,1250,scaled,p1_p2,linkedancestor,10percent,35
0,2.2586e-07,3.87379e-06,121244,78945,3.1069233,2.7850399,-37662.916,-37492.577,1250,scaled,p1_p2,linkedancestor,10percent,36
0,2.37715e-08,5.08641e-06,103262,146861,1.3830837,1.3181107,-37413.302,-37203.63,1250,scaled,p1_p2,linkedancestor,10percent,37
0,8.08845e-07,8.85603e-09,78451,239639,0.8991841,1.2105314,-37393.634,-37244.389,1250,scaled,p1_p2,linkedancestor,10percent,38
0,1.85543e-06,1.08843e-06,119329,115651,1.8742457,2.5712091,-37290.896,-37125.382,1250,scaled,p1_p2,linkedancestor,10percent,39
0,8.99976e-07,1.46206e-08,84550,225508,0.964719,1.3779435,-37260.054,-37120.387,1250,scaled,p1_p2,linkedancestor,10percent,40
0,1.47856e-06,1.80387e-06,130920,91680,2.4703239,2.864171,-37443.868,-37287.723,1250,scaled,p1_p2,linkedancestor,10percent,41
0,8.05912e-07,3.75595e-09,72971,259796,0.7912476,1.0329777,-37581.142,-37435.978,1250,scaled,p1_p2,linkedancestor,10percent,42
0,4.16877e-07,1.60655e-09,77158,252865,0.9075252,1.1054479,-37364.548,-37219.374,1250,scaled,p1_p2,linkedancestor,10percent,43
0,2.6845e-07,3.4643e-06,120367,81510,2.8342905,2.8444499,-37388.987,-37223.531,1250,scaled,p1_p2,linkedancestor,10percent,44
0,2.13531e-07,8.9962e-06,825676,411527,0.5641158,0.3719698,-37545.0,-37275.469,1250,scaled,p1_p2,linkedancestor,10percent,45
0,1.49735e-06,2.62376e-06,145431,74018,3.0139873,3.5488401,-37375.672,-37203.995,1250,scaled,p1_p2,linkedancestor,10percent,46
0,8.42853e-08,3.87808e-06,106814,88594,2.5933594,2.5656235,-37357.778,-37159.925,1250,scaled,p1_p2,linkedancestor,10percent,47
0,6.09291e-07,3.77409e-06,136078,70113,3.3632154,3.3524782,-37298.035,-37129.548,1250,scaled,p1_p2,linkedancestor,10percent,48
0,5.69176e-07,7.25012e-09,79147,234149,0.9219544,1.2945971,-37394.189,-37249.395,1250,scaled,p1_p2,linkedancestor,10percent,49
0,4.89389e-09,7.06996e-06,67571,551684,0.2870743,0.2675604,-37473.387,-37206.69,1250,scaled,p1_p2,linkedancestor,10percent,50
0,5.24607e-07,2.32436e-09,72864,249169,0.842873,1.1230894,-37495.345,-37364.79,1250,scaled,p1_p2,linkedancestor,10percent,51
0,1.27871e-06,3.34758e-06,151330,68642,3.3876595,3.2092666,-37712.633,-37554.802,1250,scaled,p1_p2,linkedancestor,10percent,52
0,7.32002e-07,3.63123e-09,71702,262270,0.792599,1.0844341,-37507.118,-37376.812,1250,scaled,p1_p2,linkedancestor,10percent,53
0,1.33568e-07,4.55155e-10,70502,262331,0.8089573,1.0273811,-37520.188,-37379.526,1250,scaled,p1_p2,linkedancestor,10percent,54
0,1.18216e-08,6.52824e-06,64838,437204,0.3527372,0.3658144,-37495.789,-37243.278,1250,scaled,p1_p2,linkedancestor,10percent,55
0,5.16836e-07,1.30351e-08,72900,250503,0.8179021,1.1035095,-37529.347,-37405.081,1250,scaled,p1_p2,linkedancestor,10percent,56
0,2.3091e-08,6.70478e-06,68356,448380,0.3552206,0.3427123,-37527.121,-37260.495,1250,scaled,p1_p2,linkedancestor,10percent,57
0,4.43293e-08,5.66069e-06,98392,178804,1.0728386,1.022737,-37571.127,-37359.964,1250,scaled,p1_p2,linkedancestor,10percent,58
0,1.74279e-06,2.09176e-06,131129,85317,2.5409942,3.0425468,-37525.167,-37371.904,1250,scaled,p1_p2,linkedancestor,10percent,59
0,2.94593e-08,5.74987e-06,89029,245262,0.7395593,0.7188302,-37508.616,-37269.753,1250,scaled,p1_p2,linkedancestor,10percent,60
0,4.10749e-07,4.49482e-09,78134,244784,0.920147,1.1745899,-37227.238,-37074.574,1250,scaled,p1_p2,linkedancestor,10percent,61
0,7.59539e-07,7.07149e-09,79198,243255,0.9583366,1.2129653,-37283.762,-37146.321,1250,scaled,p1_p2,linkedancestor,10percent,62
0,3.75067e-07,2.23714e-09,74863,256438,0.8785356,1.0828526,-37406.96,-37284.291,1250,scaled,p1_p2,linkedancestor,10percent,63
0,1.7912e-06,1.73883e-06,124048,101823,2.0512333,2.6658959,-37534.241,-37374.83,1250,scaled,p1_p2,linkedancestor,10percent,64
0,4.12305e-07,4.7433e-09,71771,247412,0.890107,1.1609532,-37556.614,-37419.254,1250,scaled,p1_p2,linkedancestor,10percent,65
0,2.7101e-07,5.73403e-10,71975,261741,0.8332196,1.0526781,-37479.982,-37337.202,1250,scaled,p1_p2,linkedancestor,10percent,66
0,7.23211e-07,1.38391e-08,78510,232208,0.9539559,1.2693372,-37318.77,-37179.158,1250,scaled,p1_p2,linkedancestor,10percent,67
0,4.49167e-08,5.7655e-06,88257,215784,0.8561893,0.8051685,-37451.911,-37211.406,1250,scaled,p1_p2,linkedancestor,10percent,68
0,1.56689e-06,1.21299e-07,87200,204951,0.9924455,1.3878799,-37375.858,-37217.441,1250,scaled,p1_p2,linkedancestor,10percent,69
0,4.35564e-07,5.67164e-10,74358,259740,0.8370105,1.0849509,-37306.956,-37172.441,1250,scaled,p1_p2,linkedancestor,10percent,70
0,3.65605e-07,6.82109e-10,74691,252804,0.8749979,1.1147131,-37378.552,-37251.534,1250,scaled,p1_p2,linkedancestor,10percent,71
0,8.5679e-07,8.39278e-09,77159,250946,0.8301268,1.129631,-37456.457,-37312.581,1250,scaled,p1_p2,linkedancestor,10percent,72
0,2.90149e-09,6.90243e-06,70850,440940,0.3557915,0.3528102,-37319.787,-37054.873,1250,scaled,p1_p2,linkedancestor,10percent,73
0,1.31663e-07,5.65379e-10,73405,254296,0.8737222,1.0950758,-37306.422,-37165.917,1250,scaled,p1_p2,linkedancestor,10percent,74
0,2.47349e-07,3.58707e-06,113269,82878,2.7297102,2.8376504,-37473.29,-37297.323,1250,scaled,p1_p2,linkedancestor,10percent,75
0,8.80882e-07,6.36498e-10,84181,252544,0.8344034,1.1943953,-37249.953,-37114.211,1250,scaled,p1_p2,linkedancestor,10percent,76
0,1.63548e-08,3.49479e-06,108265,96698,2.4293605,2.3181338,-37376.245,-37188.795,1250,scaled,p1_p2,linkedancestor,10percent,77
0,1.42511e-06,2.49202e-06,154725,76073,2.9844665,3.4006931,-37518.087,-37364.952,1250,scaled,p1_p2,linkedancestor,10percent,78
0,1.44037e-06,1.14044e-07,82687,211149,1.0151221,1.4137526,-37512.322,-37372.702,1250,scaled,p1_p2,linkedancestor,10percent,79
0,7.06123e-07,2.97064e-09,74832,242523,0.8929214,1.2391239,-37229.923,-37089.712,1250,scaled,p1_p2,linkedancestor,10percent,80
0,4.3326e-07,7.44541e-10,73849,256570,0.8913957,1.0721315,-37377.022,-37244.894,1250,scaled,p1_p2,linkedancestor,10percent,81
0,4.46496e-09,5.5005e-06,92988,198400,0.9643308,0.9499224,-37586.027,-37376.57,1250,scaled,p1_p2,linkedancestor,10percent,82
0,3.28856e-07,5.92826e-10,69177,266154,0.7937859,1.0055756,-37440.556,-37303.634,1250,scaled,p1_p2,linkedancestor,10percent,83
0,8.93302e-07,6.1916e-10,75549,256305,0.7921562,1.114137,-37412.245,-37277.083,1250,scaled,p1_p2,linkedancestor,10percent,84
0,1.84741e-08,5.27165e-06,106539,150894,1.3283297,1.2623585,-37370.049,-37169.657,1250,scaled,p1_p2,linkedancestor,10percent,85
0,5.64128e-07,2.59223e-09,75715,255357,0.8274649,1.0768658,-37535.593,-37395.35,1250,scaled,p1_p2,linkedancestor,10percent,86
0,1.3772e-07,4.36427e-06,107160,112385,1.8872267,1.9220645,-37577.705,-37394.743,1250,scaled,p1_p2,linkedancestor,10percent,87
0,1.47762e-06,2.02505e-07,90875,187608,1.1606874,1.614307,-37259.709,-37113.081,1250,scaled,p1_p2,linkedancestor,10percent,88
0,6.35138e-07,3.66741e-06,126319,83550,2.7062504,2.5996248,-37530.094,-37375.653,1250,scaled,p1_p2,linkedancestor,10percent,89
0,9.93288e-07,3.03373e-06,150241,78284,2.7779876,3.0455164,-37412.942,-37245.045,1250,scaled,p1_p2,linkedancestor,10percent,90
0,1.59311e-06,1.98376e-06,128045,86298,2.6808937,3.1352375,-37361.021,-37208.185,1250,scaled,p1_p2,linkedancestor,10percent,91
0,2.44289e-06,1.07485e-06,121268,128262,1.6413551,2.1111078,-37398.491,-37252.096,1250,scaled,p1_p2,linkedancestor,10percent,92
0,1.90439e-07,2.83256e-09,75248,245408,0.9089092,1.1369336,-37405.725,-37259.353,1250,scaled,p1_p2,linkedancestor,10percent,93
0,1.29356e-06,2.581e-06,139368,80603,2.8218023,3.0868837,-37465.965,-37310.31,1250,scaled,p1_p2,linkedancestor,10percent,94
0,1.04978e-08,6.30269e-06,91915,252283,0.7427985,0.6992109,-37485.59,-37262.757,1250,scaled,p1_p2,linkedancestor,10percent,95
0,7.51466e-07,3.24859e-09,78874,256973,0.8467369,1.1472257,-37403.532,-37259.849,1250,scaled,p1_p2,linkedancestor,10percent,96
0,1.84974e-06,3.76434e-07,99556,172855,1.2832854,1.7415723,-37319.17,-37158.54,1250,scaled,p1_p2,linkedancestor,10percent,97
0,5.70055e-07,2.45016e-09,72947,262233,0.7955046,1.0674142,-37533.255,-37406.384,1250,scaled,p1_p2,linkedancestor,10percent,98
0,3.82699e-07,1.73696e-10,74594,252623,0.8536324,1.0697365,-37253.013,-37115.297,1250,scaled,p1_p2,linkedancestor,10percent,99
0,2.68819e-07,1.34986e-07,201756,71511,2.0537799,2.6249049,-35920.562,-35681.859,5000,scaled,p1_p2,bgs,NA,0
0,2.28905e-07,2.60712e-07,214370,63079,2.3718721,2.8227816,-36042.333,-35821.992,5000,scaled,p1_p2,bgs,NA,1
0,1.26326e-07,5.34727e-07,227730,38267,3.9685549,4.7038962,-35998.681,-35782.431,5000,scaled,p1_p2,bgs,NA,2
0,2.08679e-07,3.57408e-07,218957,45250,3.2889601,4.0705417,-35969.266,-35752.736,5000,scaled,p1_p2,bgs,NA,3
0,8.08278e-08,5.70561e-07,214998,37317,4.0317194,4.6047234,-36162.088,-35956.381,5000,scaled,p1_p2,bgs,NA,4
0,2.86787e-07,1.83001e-07,203636,76487,1.866983,2.3701394,-36104.45,-35857.547,5000,scaled,p1_p2,bgs,NA,5
0,1.30808e-07,4.08556e-07,210227,46794,3.2244973,3.6964736,-35962.616,-35741.075,5000,scaled,p1_p2,bgs,NA,6
0,2.86176e-07,2.32823e-07,204317,63057,2.2958653,3.0373363,-36085.43,-35854.221,5000,scaled,p1_p2,bgs,NA,7
0,7.46732e-08,1.42871e-09,170941,133111,1.1404307,1.3519651,-35930.812,-35701.641,5000,scaled,p1_p2,bgs,NA,8
0,4.68321e-08,6.25573e-07,228063,38283,3.8422569,4.5365829,-35986.067,-35775.469,5000,scaled,p1_p2,bgs,NA,9
0,4.85271e-08,5.20249e-07,218626,37237,4.2277251,4.7778957,-36007.025,-35800.216,5000,scaled,p1_p2,bgs,NA,10
0,7.12848e-08,5.59527e-07,240127,33430,4.6581557,5.0385575,-35946.131,-35719.866,5000,scaled,p1_p2,bgs,NA,11
0,2.62172e-07,2.58503e-07,201790,64159,2.0966428,2.7081222,-35986.067,-35746.106,5000,scaled,p1_p2,bgs,NA,12
0,9.16579e-08,5.5672e-07,206623,40023,3.8942277,4.2283083,-35964.395,-35749.457,5000,scaled,p1_p2,bgs,NA,13
0,2.61289e-07,1.36133e-07,212233,64603,2.2917324,2.9073287,-35833.511,-35569.944,5000,scaled,p1_p2,bgs,NA,14
0,1.10649e-07,4.13036e-07,232231,40321,3.6090014,4.526815,-35800.092,-35588.647,5000,scaled,p1_p2,bgs,NA,15
0,9.28496e-08,4.88783e-10,172210,148371,0.9552589,1.2271286,-36048.292,-35811.084,5000,scaled,p1_p2,bgs,NA,16
0,2.39323e-07,1.34124e-07,204011,70106,2.0821189,2.6721881,-36023.084,-35780.443,5000,scaled,p1_p2,bgs,NA,17
0,1.19912e-07,4.09794e-07,225674,37351,4.1640608,4.8473991,-35972.84,-35762.717,5000,scaled,p1_p2,bgs,NA,18
0,3.27997e-07,7.63647e-08,197753,86408,1.7257333,2.1488452,-36035.243,-35796.086,5000,scaled,p1_p2,bgs,NA,19
0,1.30029e-07,4.64459e-07,223912,41498,3.6020369,4.2577891,-35980.739,-35763.526,5000,scaled,p1_p2,bgs,NA,20
0,5.52166e-08,5.6127e-07,236550,38561,3.9860058,4.3547478,-36020.445,-35796.247,5000,scaled,p1_p2,bgs,NA,21
0,1.57539e-07,4.3956e-07,211488,45062,3.2969891,3.7739526,-36048.959,-35830.353,5000,scaled,p1_p2,bgs,NA,22
0,8.02933e-08,5.71323e-07,226709,39241,3.8804301,4.4332601,-36052.995,-35842.07,5000,scaled,p1_p2,bgs,NA,23
0,9.27385e-08,6.36919e-07,218372,38093,3.7632966,4.4554436,-36002.741,-35788.698,5000,scaled,p1_p2,bgs,NA,24
0,2.7355e-07,1.88328e-07,207449,69503,2.1444876,2.5467025,-35946.487,-35700.994,5000,scaled,p1_p2,bgs,NA,25
0,2.18128e-07,1.23562e-07,199935,71747,2.0438275,2.5481453,-36010.071,-35772.247,5000,scaled,p1_p2,bgs,NA,26
0,5.05879e-08,4.56472e-07,223239,36862,4.221923,4.6215196,-35941.969,-35737.457,5000,scaled,p1_p2,bgs,NA,27
0,1.70554e-07,4.11005e-07,218883,37642,3.9280109,4.4954273,-35998.623,-35783.94,5000,scaled,p1_p2,bgs,NA,28
0,1.04906e-07,3.97712e-07,222305,43451,3.5611929,3.9680947,-36030.147,-35805.972,5000,scaled,p1_p2,bgs,NA,29
0,1.67501e-07,4.79564e-07,232298,40086,3.6690935,4.359609,-35891.332,-35664.19,5000,scaled,p1_p2,bgs,NA,30
0,6.27282e-08,5.25027e-07,220516,38947,3.8547349,4.5236566,-36012.144,-35801.054,5000,scaled,p1_p2,bgs,NA,31
0,1.78561e-07,5.26135e-07,240731,39059,3.7976856,4.4930627,-35947.796,-35743.018,5000,scaled,p1_p2,bgs,NA,32
0,2.06086e-07,4.49746e-08,191533,93437,1.5968873,2.0108157,-35897.258,-35638.805,5000,scaled,p1_p2,bgs,NA,33
0,9.71616e-08,5.8178e-07,241949,35946,4.1111669,4.6659666,-35974.962,-35777.592,5000,scaled,p1_p2,bgs,NA,34
0,1.66729e-07,4.87243e-07,229943,42797,3.5446701,4.244578,-35974.199,-35758.721,5000,scaled,p1_p2,bgs,NA,35
0,2.25721e-07,7.03678e-08,185262,83653,1.7137812,2.2602353,-35971.938,-35738.301,5000,scaled,p1_p2,bgs,NA,36
0,2.46538e-07,1.13735e-07,203008,75336,1.8592437,2.4316304,-35970.904,-35741.18,5000,scaled,p1_p2,bgs,NA,37
0,1.94285e-07,3.46812e-07,218322,51695,2.8357955,3.3712688,-36088.453,-35881.318,5000,scaled,p1_p2,bgs,NA,38
0,2.23515e-07,1.43264e-07,215280,64025,2.3820016,2.9418896,-35974.222,-35737.929,5000,scaled,p1_p2,bgs,NA,39
0,1.00133e-07,4.76185e-07,229982,37054,4.266523,4.8110908,-35871.257,-35642.43,5000,scaled,p1_p2,bgs,NA,40
0,5.35239e-09,3.88894e-06,1592674,230961,0.6025847,0.405146,-36509.2,-35802.707,5000,scaled,p1_p2,bgs,NA,41
0,1.34062e-07,3.87179e-07,220689,41189,3.5865263,4.2339349,-35989.042,-35767.785,5000,scaled,p1_p2,bgs,NA,42
0,2.78369e-07,3.26094e-07,219154,49693,2.842398,3.6681051,-36013.884,-35796.805,5000,scaled,p1_p2,bgs,NA,43
0,1.04315e-07,4.66763e-07,220867,41094,3.6348554,4.4009333,-35958.648,-35766.328,5000,scaled,p1_p2,bgs,NA,44
0,8.69924e-08,5.34174e-07,220870,37549,4.0315878,4.5469574,-35999.141,-35787.724,5000,scaled,p1_p2,bgs,NA,45
0,2.11723e-07,3.25228e-07,226429,49605,2.9055025,3.7628661,-35926.059,-35709.379,5000,scaled,p1_p2,bgs,NA,46
0,1.05472e-07,4.86932e-07,208872,38411,3.7351302,4.446211,-36030.915,-35804.203,5000,scaled,p1_p2,bgs,NA,47
0,1.2864e-07,4.46513e-07,216129,40900,3.7570472,4.2968883,-35924.226,-35715.047,5000,scaled,p1_p2,bgs,NA,48
0,1.54097e-07,3.57409e-07,218899,41095,3.7382411,4.4548115,-35950.868,-35740.994,5000,scaled,p1_p2,bgs,NA,49
0,2.69776e-07,1.24562e-07,201489,75142,2.0068705,2.4783123,-35978.093,-35730.129,5000,scaled,p1_p2,bgs,NA,50
0,2.02966e-07,4.29083e-07,221744,46638,3.307903,3.7240753,-35945.059,-35708.518,5000,scaled,p1_p2,bgs,NA,51
0,5.67539e-08,4.45092e-07,227793,38899,4.1507901,4.4813061,-36076.825,-35862.893,5000,scaled,p1_p2,bgs,NA,52
0,1.32246e-07,4.8471e-07,226322,38591,3.8853992,4.5181547,-35889.642,-35669.319,5000,scaled,p1_p2,bgs,NA,53
0,1.67201e-07,4.65246e-07,225151,43051,3.5287056,4.1404667,-35955.139,-35742.645,5000,scaled,p1_p2,bgs,NA,54
0,1.45921e-07,4.294e-07,215960,48120,3.1546053,3.7365497,-35876.787,-35651.746,5000,scaled,p1_p2,bgs,NA,55
0,1.01351e-07,3.65545e-07,220674,37339,4.4402693,4.585807,-35916.539,-35709.597,5000,scaled,p1_p2,bgs,NA,56
0,1.75792e-07,3.88137e-07,214374,45239,3.4073646,3.8469646,-36035.149,-35833.494,5000,scaled,p1_p2,bgs,NA,57
0,2.5497e-07,8.5145e-08,194754,83280,1.760049,2.211116,-36023.701,-35788.907,5000,scaled,p1_p2,bgs,NA,58
0,2.51644e-07,2.10132e-07,212844,63050,2.2704721,2.9600079,-36069.434,-35851.724,5000,scaled,p1_p2,bgs,NA,59
0,1.41923e-07,4.966e-09,176437,125161,1.1616677,1.4892622,-35760.603,-35519.074,5000,scaled,p1_p2,bgs,NA,60
0,3.27192e-07,1.82175e-07,216828,67162,2.1722037,2.8560398,-36044.534,-35796.167,5000,scaled,p1_p2,bgs,NA,61
0,1.38075e-07,3.00771e-07,216893,49082,3.0245401,3.6531439,-35914.595,-35715.819,5000,scaled,p1_p2,bgs,NA,62
0,4.61108e-08,5.3966e-07,227640,37919,4.1656761,4.6536236,-36031.582,-35818.495,5000,scaled,p1_p2,bgs,NA,63
0,9.08283e-08,4.43791e-07,211954,39377,4.1874213,4.4326147,-36005.015,-35807.398,5000,scaled,p1_p2,bgs,NA,64
0,2.64194e-07,2.45695e-07,209028,58600,2.4888312,3.1231005,-36000.848,-35781.563,5000,scaled,p1_p2,bgs,NA,65
0,1.17615e-07,5.46014e-07,238192,37198,4.1328486,4.5492947,-36048.932,-35846.897,5000,scaled,p1_p2,bgs,NA,66
0,8.54668e-08,5.90523e-07,227500,36286,4.1837792,4.8095628,-35985.094,-35774.776,5000,scaled,p1_p2,bgs,NA,67
0,1.29726e-07,4.314e-07,229640,34132,4.5623108,5.016232,-35929.091,-35698.8,5000,scaled,p1_p2,bgs,NA,68
0,4.05615e-06,1.68031e-07,1715997,454965,0.1565157,0.3514969,-36809.765,-35786.754,5000,scaled,p1_p2,bgs,NA,69
0,1.11964e-07,3.98404e-07,209314,43951,3.439902,3.8864561,-35942.912,-35722.81,5000,scaled,p1_p2,bgs,NA,70
0,5.17021e-08,5.43796e-07,209523,41011,3.7261548,4.153996,-35807.28,-35594.757,5000,scaled,p1_p2,bgs,NA,71
0,2.11688e-07,1.10896e-07,198845,79748,1.8063767,2.337343,-35961.62,-35713.597,5000,scaled,p1_p2,bgs,NA,72
0,2.38901e-07,3.39411e-07,216488,48086,3.1852456,3.5841165,-35925.646,-35714.809,5000,scaled,p1_p2,bgs,NA,73
0,2.51243e-07,5.40703e-09,185119,130524,1.1205193,1.4340671,-35929.782,-35656.859,5000,scaled,p1_p2,bgs,NA,74
