,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,1098872,40511,3.7553758,3.6739649,-29973.801,-29911.125,20000,scaled,nomig,linkedp1,10percent,48
0,1088778,48437,3.1186398,3.0958023,-30001.963,-29943.402,20000,scaled,nomig,linkedp1,10percent,49
0,1085492,54541,2.7230343,2.8070025,-30022.539,-29966.45,20000,scaled,nomig,linkedp1,10percent,50
0,1050224,78626,1.9193257,1.9190339,-30108.139,-30062.459,20000,scaled,nomig,linkedp1,10percent,51
0,1094489,46325,3.3556748,3.3227345,-30158.419,-30104.604,20000,scaled,nomig,linkedp1,10percent,52
0,975978,167483,0.9150783,0.9007597,-30114.833,-30065.986,20000,scaled,nomig,linkedp1,10percent,53
0,1059916,59302,2.5789081,2.5533795,-30147.108,-30097.131,20000,scaled,nomig,linkedp1,10percent,54
0,1115747,40984,3.6602205,3.5580243,-29974.06,-29918.235,20000,scaled,nomig,linkedp1,10percent,55
0,1061905,81064,1.8800083,1.8385437,-30047.793,-29991.049,20000,scaled,nomig,linkedp1,10percent,56
0,1085977,49581,3.0389605,3.0582288,-30146.191,-30100.994,20000,scaled,nomig,linkedp1,10percent,57
0,1074482,54366,2.7868498,2.7846804,-30114.418,-30064.854,20000,scaled,nomig,linkedp1,10percent,58
0,1096883,34568,4.3868807,4.3424859,-30039.848,-29988.16,20000,scaled,nomig,linkedp1,10percent,59
0,1049884,73515,2.0170653,2.0492736,-30084.152,-30035.623,20000,scaled,nomig,linkedp1,10percent,60
0,1095625,45294,3.4133946,3.3549344,-30067.776,-30011.72,20000,scaled,nomig,linkedp1,10percent,61
0,1092949,44433,3.3973642,3.3769934,-29998.606,-29938.312,20000,scaled,nomig,linkedp1,10percent,62
0,1076300,54798,2.6498345,2.7778367,-30012.942,-29954.791,20000,scaled,nomig,linkedp1,10percent,63
0,1025198,115798,1.2885819,1.3061439,-30044.754,-29993.84,20000,scaled,nomig,linkedp1,10percent,64
0,1051265,74668,1.9951619,2.066558,-30164.013,-30120.087,20000,scaled,nomig,linkedp1,10percent,65
0,1080743,52779,2.8192506,2.8651133,-30019.769,-29957.367,20000,scaled,nomig,linkedp1,10percent,66
0,1061442,72624,2.0273652,2.0781386,-30051.608,-30006.06,20000,scaled,nomig,linkedp1,10percent,67
0,1100510,43535,3.3703511,3.4296419,-29957.075,-29895.816,20000,scaled,nomig,linkedp1,10percent,68
0,1068270,44388,3.4574303,3.4868842,-30165.697,-30111.759,20000,scaled,nomig,linkedp1,10percent,69
0,1033182,91564,1.6368746,1.6838807,-30105.616,-30050.088,20000,scaled,nomig,linkedp1,10percent,70
0,976999,152360,1.0033454,0.9898502,-30127.805,-30078.783,20000,scaled,nomig,linkedp1,10percent,71
0,1037478,84977,1.806677,1.7690297,-30087.525,-30038.461,20000,scaled,nomig,linkedp1,10percent,72
0,1078161,52429,2.9517202,2.8198253,-30057.85,-30000.012,20000,scaled,nomig,linkedp1,10percent,73
0,1027244,114154,1.3197818,1.3120947,-29978.647,-29918.61,20000,scaled,nomig,linkedp1,10percent,74
0,1061442,57890,2.6008228,2.6516143,-30137.674,-30083.781,20000,scaled,nomig,linkedp1,10percent,75
0,1050983,83651,1.8398193,1.7777765,-30057.927,-30005.033,20000,scaled,nomig,linkedp1,10percent,76
0,995213,136854,1.1212076,1.1079241,-30107.041,-30052.308,20000,scaled,nomig,linkedp1,10percent,77
0,1071524,64211,2.4239736,2.25996,-30061.938,-30005.726,20000,scaled,nomig,linkedp1,10percent,78
0,1069246,60587,2.5570711,2.4796705,-30067.032,-30003.599,20000,scaled,nomig,linkedp1,10percent,79
0,1056610,75929,2.0184563,1.9851842,-30071.591,-30012.419,20000,scaled,nomig,linkedp1,10percent,80
0,1095360,65186,2.2852184,2.2535224,-29955.334,-29906.269,20000,scaled,nomig,linkedp1,10percent,81
0,1068597,77189,1.9058001,1.9950877,-29985.993,-29927.55,20000,scaled,nomig,linkedp1,10percent,82
0,1050921,83616,1.8427835,1.7739972,-30108.361,-30054.453,20000,scaled,nomig,linkedp1,10percent,83
0,1064441,61670,2.4429439,2.5407429,-30138.8,-30080.622,20000,scaled,nomig,linkedp1,10percent,84
0,1081012,35828,4.2009328,4.3641946,-30132.752,-30073.701,20000,scaled,nomig,linkedp1,10percent,85
0,1086787,40633,3.7323374,3.7003411,-30061.091,-30002.076,20000,scaled,nomig,linkedp1,10percent,86
0,1101783,41527,3.6576915,3.5810144,-29987.697,-29930.627,20000,scaled,nomig,linkedp1,10percent,87
0,1073666,63802,2.4185051,2.397199,-30092.743,-30037.465,20000,scaled,nomig,linkedp1,10percent,88
0,1097649,35281,4.246633,4.3906702,-30126.623,-30079.16,20000,scaled,nomig,linkedp1,10percent,89
0,1004698,121398,1.2418914,1.2665179,-30098.113,-30045.233,20000,scaled,nomig,linkedp1,10percent,90
0,1063188,56647,2.6553365,2.6654428,-30072.907,-30020.165,20000,scaled,nomig,linkedp1,10percent,91
0,1044467,88213,1.6482798,1.7252191,-30049.989,-29998.94,20000,scaled,nomig,linkedp1,10percent,92
0,1055812,78231,1.8999031,1.9061953,-30011.031,-29952.266,20000,scaled,nomig,linkedp1,10percent,93
0,1035149,69865,2.2220871,2.2005181,-30201.925,-30150.48,20000,scaled,nomig,linkedp1,10percent,94
0,1069534,60678,2.4874187,2.4416498,-30077.996,-30030.979,20000,scaled,nomig,linkedp1,10percent,95
0,1068683,58367,2.6018503,2.5970524,-30118.657,-30072.446,20000,scaled,nomig,linkedp1,10percent,96
0,1071465,62839,2.4185258,2.3919381,-30070.895,-30020.438,20000,scaled,nomig,linkedp1,10percent,97
0,1082046,59558,2.398142,2.5798088,-30041.023,-29987.354,20000,scaled,nomig,linkedp1,10percent,98
0,1034506,109955,1.3487436,1.3703058,-29995.43,-29936.36,20000,scaled,nomig,linkedp1,10percent,99
0,96812,112011,1.7557599,1.7162442,-36482.03,-36372.126,1250,scaled,nomig,linkedancestor,15percent,0
0,98689,105789,1.8062254,1.8587828,-36387.28,-36272.054,1250,scaled,nomig,linkedancestor,15percent,1
0,95055,104640,1.8399383,1.878164,-36429.625,-36309.969,1250,scaled,nomig,linkedancestor,15percent,2
0,99143,102389,1.9209683,1.9314224,-36301.238,-36197.457,1250,scaled,nomig,linkedancestor,15percent,3
0,96053,105980,1.8914884,1.7606089,-36485.445,-36358.635,1250,scaled,nomig,linkedancestor,15percent,4
0,97460,106509,1.8220745,1.7980782,-36319.182,-36213.969,1250,scaled,nomig,linkedancestor,15percent,5
0,96158,106927,1.8456594,1.8136997,-36367.996,-36269.979,1250,scaled,nomig,linkedancestor,15percent,6
0,99598,107147,1.8215083,1.8554965,-36314.805,-36200.25,1250,scaled,nomig,linkedancestor,15percent,7
0,95468,108009,1.8431626,1.8448007,-36284.225,-36169.384,1250,scaled,nomig,linkedancestor,15percent,8
0,99346,104736,1.8818901,1.8267199,-36387.273,-36268.724,1250,scaled,nomig,linkedancestor,15percent,9
0,95511,110504,1.7835154,1.7115775,-36482.176,-36364.874,1250,scaled,nomig,linkedancestor,15percent,10
0,96845,105949,1.8641818,1.8408882,-36326.576,-36221.134,1250,scaled,nomig,linkedancestor,15percent,11
0,95092,104701,1.9415552,1.850577,-36350.3,-36245.104,1250,scaled,nomig,linkedancestor,15percent,12
0,97524,110265,1.7720078,1.7044927,-36613.571,-36514.838,1250,scaled,nomig,linkedancestor,15percent,13
0,96881,107753,1.804629,1.8160479,-36281.728,-36174.006,1250,scaled,nomig,linkedancestor,15percent,14
0,97768,104535,1.8892303,1.9072562,-36355.236,-36233.502,1250,scaled,nomig,linkedancestor,15percent,15
0,97048,109400,1.7633627,1.8043463,-36486.445,-36377.993,1250,scaled,nomig,linkedancestor,15percent,16
0,99032,102870,1.9276554,1.9272684,-36362.32,-36241.153,1250,scaled,nomig,linkedancestor,15percent,17
0,97271,113729,1.6746305,1.6876624,-36473.624,-36370.471,1250,scaled,nomig,linkedancestor,15percent,18
0,97514,105169,1.8860946,1.9097548,-36259.758,-36158.87,1250,scaled,nomig,linkedancestor,15percent,19
0,96106,108641,1.7591549,1.822525,-36434.679,-36311.324,1250,scaled,nomig,linkedancestor,15percent,20
0,97867,104984,1.8846257,1.8945142,-36388.086,-36270.333,1250,scaled,nomig,linkedancestor,15percent,21
0,98622,104755,1.8543556,1.8633722,-36283.634,-36178.294,1250,scaled,nomig,linkedancestor,15percent,22
0,97971,110627,1.7037014,1.7780359,-36426.939,-36318.226,1250,scaled,nomig,linkedancestor,15percent,23
0,98279,108435,1.7930806,1.8643218,-36438.525,-36334.618,1250,scaled,nomig,linkedancestor,15percent,24
0,97669,104484,1.8808969,1.8958919,-36417.071,-36321.022,1250,scaled,nomig,linkedancestor,15percent,25
0,99622,106962,1.8148478,1.8631963,-36342.885,-36223.234,1250,scaled,nomig,linkedancestor,15percent,26
0,95810,108300,1.8295684,1.8186128,-36388.135,-36282.701,1250,scaled,nomig,linkedancestor,15percent,27
0,95470,107431,1.8174816,1.8076769,-36425.043,-36313.577,1250,scaled,nomig,linkedancestor,15percent,28
0,96310,109764,1.8105989,1.77596,-36495.012,-36377.479,1250,scaled,nomig,linkedancestor,15percent,29
0,98600,104776,1.8896864,1.8386256,-36390.084,-36274.448,1250,scaled,nomig,linkedancestor,15percent,30
0,96978,108358,1.8492924,1.7423676,-36368.983,-36263.426,1250,scaled,nomig,linkedancestor,15percent,31
0,98794,108989,1.7378789,1.7553483,-36493.63,-36383.006,1250,scaled,nomig,linkedancestor,15percent,32
0,94835,104270,1.8831016,1.8967428,-36375.529,-36258.518,1250,scaled,nomig,linkedancestor,15percent,33
0,98294,102408,1.8379749,1.9526404,-36321.377,-36205.16,1250,scaled,nomig,linkedancestor,15percent,34
0,96563,106288,1.8482552,1.8440085,-36296.392,-36192.138,1250,scaled,nomig,linkedancestor,15percent,35
0,97146,109091,1.8028919,1.8116776,-36450.833,-36340.067,1250,scaled,nomig,linkedancestor,15percent,36
0,97466,104446,1.898595,1.8937027,-36358.304,-36250.274,1250,scaled,nomig,linkedancestor,15percent,37
0,97061,106736,1.7864376,1.8206077,-36456.69,-36346.621,1250,scaled,nomig,linkedancestor,15percent,38
0,99009,103202,1.8775732,1.9382646,-36293.031,-36177.199,1250,scaled,nomig,linkedancestor,15percent,39
0,98040,111500,1.7498369,1.764438,-36360.246,-36247.725,1250,scaled,nomig,linkedancestor,15percent,40
0,96159,114404,1.6810022,1.702245,-36517.124,-36410.928,1250,scaled,nomig,linkedancestor,15percent,41
0,97009,108209,1.8185772,1.8206209,-36465.382,-36359.509,1250,scaled,nomig,linkedancestor,15percent,42
0,99797,102896,1.9413327,1.9623761,-36203.839,-36096.517,1250,scaled,nomig,linkedancestor,15percent,43
0,96640,105696,1.8587508,1.790081,-36463.161,-36358.328,1250,scaled,nomig,linkedancestor,15percent,44
0,97240,105362,1.8996765,1.8664995,-36317.33,-36205.682,1250,scaled,nomig,linkedancestor,15percent,45
0,97574,105854,1.8686276,1.8414708,-36289.106,-36169.549,1250,scaled,nomig,linkedancestor,15percent,46
0,97381,102942,1.8861808,1.910133,-36338.665,-36219.825,1250,scaled,nomig,linkedancestor,15percent,47
0,99376,105558,1.8390878,1.9368654,-36413.178,-36304.272,1250,scaled,nomig,linkedancestor,15percent,48
0,96523,106096,1.8339598,1.8782993,-36367.533,-36251.443,1250,scaled,nomig,linkedancestor,15percent,49
0,97562,108932,1.798127,1.7904723,-36320.219,-36205.057,1250,scaled,nomig,linkedancestor,15percent,50
0,97824,107948,1.7671754,1.729768,-36446.403,-36335.741,1250,scaled,nomig,linkedancestor,15percent,51
0,97119,107811,1.8471105,1.7919153,-36401.441,-36296.055,1250,scaled,nomig,linkedancestor,15percent,52
0,98316,107654,1.7841761,1.8812052,-36367.16,-36256.682,1250,scaled,nomig,linkedancestor,15percent,53
0,97198,106970,1.7764422,1.8653053,-36347.756,-36249.365,1250,scaled,nomig,linkedancestor,15percent,54
0,98845,108048,1.8193152,1.8360846,-36473.435,-36357.587,1250,scaled,nomig,linkedancestor,15percent,55
0,98047,101916,1.9206944,1.8777531,-36319.449,-36210.962,1250,scaled,nomig,linkedancestor,15percent,56
0,95041,110138,1.7225989,1.7487542,-36401.118,-36284.564,1250,scaled,nomig,linkedancestor,15percent,57
0,95575,105574,1.8779476,1.8619172,-36439.656,-36337.469,1250,scaled,nomig,linkedancestor,15percent,58
0,97137,104747,1.9202272,1.8626108,-36247.331,-36141.185,1250,scaled,nomig,linkedancestor,15percent,59
0,97065,104089,1.9257586,1.93997,-36295.491,-36193.564,1250,scaled,nomig,linkedancestor,15percent,60
0,99708,102740,1.9296336,1.9052904,-36172.269,-36068.641,1250,scaled,nomig,linkedancestor,15percent,61
0,98096,107711,1.7681137,1.8008489,-36287.493,-36177.446,1250,scaled,nomig,linkedancestor,15percent,62
0,99058,111253,1.803513,1.7327334,-36421.429,-36319.059,1250,scaled,nomig,linkedancestor,15percent,63
0,97629,109978,1.8083783,1.7210835,-36521.418,-36419.895,1250,scaled,nomig,linkedancestor,15percent,64
0,96728,105804,1.8320942,1.798622,-36452.975,-36335.572,1250,scaled,nomig,linkedancestor,15percent,65
0,98701,105426,1.8854244,1.8856041,-36284.194,-36172.406,1250,scaled,nomig,linkedancestor,15percent,66
0,99503,105269,1.8396602,1.911332,-36409.511,-36294.487,1250,scaled,nomig,linkedancestor,15percent,67
0,95213,107410,1.8357517,1.8091488,-36450.716,-36349.805,1250,scaled,nomig,linkedancestor,15percent,68
0,96651,108010,1.7794895,1.8366586,-36439.726,-36325.39,1250,scaled,nomig,linkedancestor,15percent,69
0,101204,104750,1.8719026,1.8494317,-36212.939,-36109.226,1250,scaled,nomig,linkedancestor,15percent,70
0,94931,105584,1.889925,1.8569755,-36337.445,-36242.0,1250,scaled,nomig,linkedancestor,15percent,71
0,95674,108380,1.7935412,1.7839164,-36459.641,-36354.511,1250,scaled,nomig,linkedancestor,15percent,72
0,99685,103417,1.8859063,1.9226818,-36236.916,-36123.145,1250,scaled,nomig,linkedancestor,15percent,73
0,96961,105805,1.8622709,1.8681957,-36385.601,-36284.731,1250,scaled,nomig,linkedancestor,15percent,74
0,100890,103259,1.9633836,1.8866659,-36303.241,-36193.629,1250,scaled,nomig,linkedancestor,15percent,75
0,94649,108893,1.7948815,1.7624955,-36546.85,-36436.993,1250,scaled,nomig,linkedancestor,15percent,76
0,101013,107218,1.8462329,1.8240179,-36436.434,-36320.669,1250,scaled,nomig,linkedancestor,15percent,77
0,95435,110736,1.7643594,1.7105129,-36558.835,-36466.035,1250,scaled,nomig,linkedancestor,15percent,78
0,97988,104004,1.8712953,1.8947668,-36290.881,-36176.847,1250,scaled,nomig,linkedancestor,15percent,79
0,98013,107217,1.8947488,1.8397841,-36397.493,-36283.548,1250,scaled,nomig,linkedancestor,15percent,80
0,95965,109926,1.7945803,1.7070072,-36586.189,-36482.821,1250,scaled,nomig,linkedancestor,15percent,81
0,97159,104223,1.9244805,1.790489,-36361.9,-36241.124,1250,scaled,nomig,linkedancestor,15percent,82
0,96528,106860,1.7705126,1.8460161,-36342.62,-36234.322,1250,scaled,nomig,linkedancestor,15percent,83
0,98845,105965,1.8502552,1.821606,-36407.938,-36294.579,1250,scaled,nomig,linkedancestor,15percent,84
0,99001,102642,1.9445357,1.910961,-36268.033,-36163.813,1250,scaled,nomig,linkedancestor,15percent,85
0,94111,109836,1.7118435,1.819868,-36510.283,-36400.271,1250,scaled,nomig,linkedancestor,15percent,86
0,97166,104312,1.8616648,1.9162602,-36341.118,-36234.626,1250,scaled,nomig,linkedancestor,15percent,87
0,96597,109769,1.7881297,1.7059381,-36557.716,-36451.761,1250,scaled,nomig,linkedancestor,15percent,88
0,97250,106896,1.8437498,1.7979688,-36430.122,-36320.861,1250,scaled,nomig,linkedancestor,15percent,89
0,96341,108610,1.7746731,1.7620606,-36433.974,-36316.895,1250,scaled,nomig,linkedancestor,15percent,90
0,97246,104554,1.8646095,1.8599288,-36420.054,-36308.06,1250,scaled,nomig,linkedancestor,15percent,91
0,97899,109597,1.8317526,1.7350058,-36520.242,-36406.398,1250,scaled,nomig,linkedancestor,15percent,92
0,96025,114011,1.6215278,1.757899,-36511.035,-36406.524,1250,scaled,nomig,linkedancestor,15percent,93
0,98783,107577,1.79258,1.8246359,-36413.585,-36306.551,1250,scaled,nomig,linkedancestor,15percent,94
0,92641,110274,1.8079746,1.7156758,-36524.833,-36408.244,1250,scaled,nomig,linkedancestor,15percent,95
0,98006,108172,1.7789497,1.8120364,-36384.73,-36274.029,1250,scaled,nomig,linkedancestor,15percent,96
0,98728,107032,1.7825952,1.8037479,-36409.18,-36294.321,1250,scaled,nomig,linkedancestor,15percent,97
0,95157,104405,1.8263098,1.9379859,-36285.308,-36178.036,1250,scaled,nomig,linkedancestor,15percent,98
0,98457,103806,1.9328997,1.8980608,-36316.652,-36203.003,1250,scaled,nomig,linkedancestor,15percent,99
0,100841,112804,1.6005147,1.7471007,-36491.784,-36364.545,1250,scaled,nomig,linkedp1,15percent,0
0,102683,110061,1.6686124,1.8121461,-36304.269,-36182.071,1250,scaled,nomig,linkedp1,15percent,1
0,100583,107012,1.6888202,1.8910832,-36379.862,-36266.747,1250,scaled,nomig,linkedp1,15percent,2
0,99990,117514,1.5424905,1.6316387,-36544.207,-36411.907,1250,scaled,nomig,linkedp1,15percent,3
0,99794,113489,1.6211457,1.6669542,-36581.671,-36456.09,1250,scaled,nomig,linkedp1,15percent,4
0,99957,107920,1.7437639,1.7929233,-36225.991,-36104.136,1250,scaled,nomig,linkedp1,15percent,5
0,100096,111850,1.6398182,1.7600008,-36519.267,-36399.684,1250,scaled,nomig,linkedp1,15percent,6
0,99274,107505,1.780714,1.7420862,-36395.924,-36270.204,1250,scaled,nomig,linkedp1,15percent,7
0,97445,115563,1.5325745,1.7012615,-36546.536,-36427.477,1250,scaled,nomig,linkedp1,15percent,8
0,101172,113029,1.5588287,1.8608042,-36393.6,-36266.506,1250,scaled,nomig,linkedp1,15percent,9
0,101652,112027,1.5975218,1.7511812,-36519.255,-36410.337,1250,scaled,nomig,linkedp1,15percent,10
0,101883,106902,1.7229847,1.8192472,-36470.454,-36361.746,1250,scaled,nomig,linkedp1,15percent,11
0,102788,112098,1.6038145,1.7269754,-36521.207,-36399.898,1250,scaled,nomig,linkedp1,15percent,12
0,100684,115711,1.5730435,1.7161656,-36572.845,-36458.925,1250,scaled,nomig,linkedp1,15percent,13
0,101619,109426,1.6704721,1.8085004,-36327.798,-36197.066,1250,scaled,nomig,linkedp1,15percent,14
0,102005,110583,1.6866628,1.737879,-36410.808,-36298.078,1250,scaled,nomig,linkedp1,15percent,15
0,99552,111161,1.6212027,1.784829,-36653.589,-36539.058,1250,scaled,nomig,linkedp1,15percent,16
0,98134,115553,1.5569261,1.6528904,-36539.514,-36420.304,1250,scaled,nomig,linkedp1,15percent,17
0,103376,107178,1.7483912,1.784382,-36422.866,-36303.781,1250,scaled,nomig,linkedp1,15percent,18
0,102467,112086,1.5917266,1.7602863,-36395.815,-36264.791,1250,scaled,nomig,linkedp1,15percent,19
0,101662,108302,1.6841809,1.80067,-36411.205,-36289.153,1250,scaled,nomig,linkedp1,15percent,20
0,102616,107896,1.7771858,1.8474623,-36358.454,-36237.917,1250,scaled,nomig,linkedp1,15percent,21
0,100621,108330,1.7950229,1.7362414,-36471.524,-36340.907,1250,scaled,nomig,linkedp1,15percent,22
0,100746,116379,1.5763656,1.6516572,-36507.634,-36390.197,1250,scaled,nomig,linkedp1,15percent,23
0,100110,111025,1.6960234,1.749657,-36500.863,-36377.616,1250,scaled,nomig,linkedp1,15percent,24
0,101430,111965,1.6185801,1.7578234,-36604.276,-36496.963,1250,scaled,nomig,linkedp1,15percent,25
0,97929,113631,1.5964926,1.7361427,-36445.935,-36332.638,1250,scaled,nomig,linkedp1,15percent,26
0,101060,107152,1.7442207,1.8993409,-36353.699,-36249.241,1250,scaled,nomig,linkedp1,15percent,27
0,103098,108725,1.6901685,1.7458989,-36419.437,-36285.588,1250,scaled,nomig,linkedp1,15percent,28
0,100318,110079,1.6700152,1.8262193,-36435.37,-36321.395,1250,scaled,nomig,linkedp1,15percent,29
0,99580,115280,1.5820877,1.6790621,-36559.177,-36436.535,1250,scaled,nomig,linkedp1,15percent,30
0,100257,113022,1.6055663,1.6935002,-36635.653,-36520.889,1250,scaled,nomig,linkedp1,15percent,31
0,98370,114556,1.552889,1.7493251,-36537.753,-36423.257,1250,scaled,nomig,linkedp1,15percent,32
0,99859,112929,1.5761056,1.7281518,-36464.783,-36347.36,1250,scaled,nomig,linkedp1,15percent,33
0,99149,114875,1.5867539,1.7336213,-36538.366,-36411.033,1250,scaled,nomig,linkedp1,15percent,34
0,98173,118483,1.4957307,1.6600105,-36564.705,-36444.652,1250,scaled,nomig,linkedp1,15percent,35
0,101975,109245,1.6848707,1.8468326,-36386.846,-36276.698,1250,scaled,nomig,linkedp1,15percent,36
0,101143,107883,1.6743355,1.8436025,-36345.463,-36216.478,1250,scaled,nomig,linkedp1,15percent,37
0,100684,108804,1.7401689,1.7899218,-36451.542,-36323.408,1250,scaled,nomig,linkedp1,15percent,38
0,100500,108745,1.6839838,1.865013,-36405.761,-36277.996,1250,scaled,nomig,linkedp1,15percent,39
0,99356,110796,1.678849,1.7748942,-36508.153,-36387.998,1250,scaled,nomig,linkedp1,15percent,40
0,101065,111529,1.6023331,1.7579081,-36566.664,-36438.005,1250,scaled,nomig,linkedp1,15percent,41
0,102546,109812,1.7329444,1.7463861,-36488.926,-36362.285,1250,scaled,nomig,linkedp1,15percent,42
0,101173,106616,1.7361347,1.8747211,-36282.999,-36160.505,1250,scaled,nomig,linkedp1,15percent,43
0,96751,114666,1.6375445,1.6516341,-36592.724,-36472.477,1250,scaled,nomig,linkedp1,15percent,44
0,102902,108974,1.6856506,1.8106647,-36299.81,-36175.209,1250,scaled,nomig,linkedp1,15percent,45
0,98352,113265,1.6376111,1.722285,-36565.399,-36455.691,1250,scaled,nomig,linkedp1,15percent,46
0,99084,112745,1.6468514,1.6986572,-36572.529,-36455.606,1250,scaled,nomig,linkedp1,15percent,47
0,98780,113182,1.6428106,1.7777652,-36427.984,-36312.868,1250,scaled,nomig,linkedp1,15percent,48
0,100685,107138,1.7762106,1.8035714,-36384.864,-36268.742,1250,scaled,nomig,linkedp1,15percent,49
0,102733,105860,1.7490831,1.917478,-36364.046,-36233.046,1250,scaled,nomig,linkedp1,15percent,50
0,99910,109531,1.7412156,1.699739,-36467.372,-36354.189,1250,scaled,nomig,linkedp1,15percent,51
0,101034,107767,1.7756116,1.7693546,-36450.342,-36334.404,1250,scaled,nomig,linkedp1,15percent,52
0,99428,113879,1.5889409,1.7936797,-36436.314,-36298.007,1250,scaled,nomig,linkedp1,15percent,53
0,104911,107541,1.7167792,1.8226872,-36370.79,-36234.55,1250,scaled,nomig,linkedp1,15percent,54
0,102403,107741,1.7354336,1.7973178,-36346.525,-36220.657,1250,scaled,nomig,linkedp1,15percent,55
